Lat,Long,Bouger anomaly
78.875,15.5474,-56.7
78.8917,15.5474,-64.1
78.9083,15.5474,-70.4
78.925,15.5474,-75
78.9417,15.5474,-77.7
78.9583,15.5474,-78.8
78.975,15.5474,-78.6
78.9917,15.5474,-77.9
79.0083,15.5474,-77.2
79.025,15.5474,-77
79.0417,15.5474,-77.5
79.0583,15.5474,-78.8
79.075,15.5474,-80.4
79.0917,15.5474,-81.9
79.1083,15.5474,-82.9
79.125,15.5474,-82.9
79.1417,15.5474,-81.7
79.1583,15.5474,-79.4
79.175,15.5474,-76.4
79.1917,15.5474,-73
79.2083,15.5474,-69.6
79.225,15.5474,-66.8
79.2417,15.5474,-64.7
79.2583,15.5474,-63.4
79.275,15.5474,-62.9
79.2917,15.5474,-63
79.3083,15.5474,-63.5
79.325,15.5474,-64.1
79.3417,15.5474,-64.6
79.3583,15.5474,-65
79.375,15.5474,-65.1
79.3917,15.5474,-65
79.4083,15.5474,-64.6
79.425,15.5474,-63.9
79.4417,15.5474,-62.9
79.4583,15.5474,-61.5
79.475,15.5474,-59.8
79.4917,15.5474,-57.8
79.5083,15.5474,-55.5
79.525,15.5474,-53.2
79.5417,15.5474,-50.9
79.5583,15.5474,-48.8
79.575,15.5474,-47
79.5917,15.5474,-45.3
79.6083,15.5474,-43.8
79.625,15.5474,-42.3
79.6417,15.5474,-40.7
79.6583,15.5474,-38.9
79.675,15.5474,-36.8
79.6917,15.5474,-34.5
79.7083,15.5474,-31.9
79.725,15.5474,-29.1
79.7417,15.5474,-26.3
79.7583,15.5474,-23.6
79.775,15.5474,-20.8
79.7917,15.5474,-18.1
79.8083,15.5474,-15.5
79.825,15.5474,-12.9
79.8417,15.5474,-10.4
79.8583,15.5474,-8.1
79.875,15.5474,-6
79.8917,15.5474,-4.3
79.9083,15.5474,-3
79.925,15.5474,-2.2
79.9417,15.5474,-1.8
79.9583,15.5474,-1.8
79.975,15.5474,-2.1
79.9917,15.5474,-2.6
80.0083,15.5474,-3.3
78.0083,15.5313,-51.6
78.025,15.5313,-49.5
78.0417,15.5313,-48
78.0583,15.5313,-47.2
78.075,15.5313,-47.2
78.0917,15.5313,-47.7
78.1083,15.5313,-48.5
78.125,15.5313,-49.5
78.1417,15.5313,-50.2
78.1583,15.5313,-50.7
78.175,15.5313,-50.8
78.1917,15.5313,-50.8
78.2083,15.5313,-50.8
78.225,15.5313,-51
78.2417,15.5313,-51.7
78.2583,15.5313,-52.9
78.275,15.5313,-54.7
78.2917,15.5313,-56.9
78.3083,15.5313,-59.4
78.325,15.5313,-61.9
78.3417,15.5313,-64.1
78.3583,15.5313,-66.1
78.375,15.5313,-67.7
78.3917,15.5313,-69.1
78.4083,15.5313,-70.5
78.425,15.5313,-71.8
78.4417,15.5313,-73.3
78.4583,15.5313,-75
78.475,15.5313,-76.7
78.4917,15.5313,-78.2
78.5083,15.5313,-79.5
78.525,15.5313,-80.2
78.5417,15.5313,-80.2
78.5583,15.5313,-79.6
78.575,15.5313,-78.3
78.5917,15.5313,-76.4
78.6083,15.5313,-74.2
78.625,15.5313,-71.6
78.6417,15.5313,-68.7
78.6583,15.5313,-65.4
78.675,15.5313,-61.7
78.6917,15.5313,-57.6
78.7083,15.5313,-52.9
78.725,15.5313,-48
78.7417,15.5313,-43.2
78.7583,15.5313,-39.2
78.775,15.5313,-36.3
78.7917,15.5313,-35.4
78.8083,15.5313,-36.6
78.825,15.5313,-40
78.8417,15.5313,-45.5
78.8583,15.5313,-52.4
78.875,15.5313,-59.9
78.8917,15.5313,-67.1
78.9083,15.5313,-73.3
78.925,15.5313,-77.8
78.9417,15.5313,-80.5
78.9583,15.5313,-81.4
78.975,15.5313,-81.1
78.9917,15.5313,-80.2
79.0083,15.5313,-79.3
79.025,15.5313,-78.8
79.0417,15.5313,-79.1
79.0583,15.5313,-80
79.075,15.5313,-81.2
79.0917,15.5313,-82.3
79.1083,15.5313,-82.8
79.125,15.5313,-82.3
79.1417,15.5313,-80.7
79.1583,15.5313,-78.2
79.175,15.5313,-74.9
79.1917,15.5313,-71.5
79.2083,15.5313,-68.2
79.225,15.5313,-65.7
79.2417,15.5313,-64
79.2583,15.5313,-63.2
79.275,15.5313,-63.3
79.2917,15.5313,-63.8
79.3083,15.5313,-64.7
79.325,15.5313,-65.5
79.3417,15.5313,-66.1
79.3583,15.5313,-66.3
79.375,15.5313,-66.1
79.3917,15.5313,-65.7
79.4083,15.5313,-64.8
79.425,15.5313,-63.7
79.4417,15.5313,-62.3
79.4583,15.5313,-60.6
79.475,15.5313,-58.6
79.4917,15.5313,-56.5
79.5083,15.5313,-54.1
79.525,15.5313,-51.7
79.5417,15.5313,-49.4
79.5583,15.5313,-47.2
79.575,15.5313,-45.3
79.5917,15.5313,-43.6
79.6083,15.5313,-42
79.625,15.5313,-40.5
79.6417,15.5313,-38.9
79.6583,15.5313,-37.2
79.675,15.5313,-35.2
79.6917,15.5313,-33.1
79.7083,15.5313,-30.7
79.725,15.5313,-28.2
79.7417,15.5313,-25.7
79.7583,15.5313,-23.1
79.775,15.5313,-20.6
79.7917,15.5313,-18.1
79.8083,15.5313,-15.5
79.825,15.5313,-13
79.8417,15.5313,-10.5
79.8583,15.5313,-8.1
79.875,15.5313,-6
79.8917,15.5313,-4.2
79.9083,15.5313,-2.8
79.925,15.5313,-2
79.9417,15.5313,-1.6
79.9583,15.5313,-1.6
79.975,15.5313,-2
79.9917,15.5313,-2.5
80.0083,15.5313,-3.3
78.0083,15.5153,-51.1
78.025,15.5153,-48.9
78.0417,15.5153,-47.3
78.0583,15.5153,-46.4
78.075,15.5153,-46.3
78.0917,15.5153,-46.9
78.1083,15.5153,-47.8
78.125,15.5153,-48.8
78.1417,15.5153,-49.7
78.1583,15.5153,-50.4
78.175,15.5153,-50.9
78.1917,15.5153,-51.3
78.2083,15.5153,-51.6
78.225,15.5153,-52.3
78.2417,15.5153,-53.3
78.2583,15.5153,-54.8
78.275,15.5153,-56.8
78.2917,15.5153,-59
78.3083,15.5153,-61.4
78.325,15.5153,-63.6
78.3417,15.5153,-65.6
78.3583,15.5153,-67.3
78.375,15.5153,-68.6
78.3917,15.5153,-69.8
78.4083,15.5153,-70.9
78.425,15.5153,-72.1
78.4417,15.5153,-73.5
78.4583,15.5153,-75
78.475,15.5153,-76.7
78.4917,15.5153,-78.1
78.5083,15.5153,-79.3
78.525,15.5153,-79.9
78.5417,15.5153,-79.8
78.5583,15.5153,-79.2
78.575,15.5153,-78
78.5917,15.5153,-76.4
78.6083,15.5153,-74.6
78.625,15.5153,-72.6
78.6417,15.5153,-70.5
78.6583,15.5153,-68
78.675,15.5153,-65.2
78.6917,15.5153,-61.7
78.7083,15.5153,-57.7
78.725,15.5153,-53.3
78.7417,15.5153,-48.8
78.7583,15.5153,-44.7
78.775,15.5153,-41.8
78.7917,15.5153,-40.5
78.8083,15.5153,-41.2
78.825,15.5153,-44.2
78.8417,15.5153,-49.2
78.8583,15.5153,-55.6
78.875,15.5153,-62.8
78.8917,15.5153,-69.6
78.9083,15.5153,-75.5
78.925,15.5153,-79.8
78.9417,15.5153,-82.3
78.9583,15.5153,-83.2
78.975,15.5153,-82.8
78.9917,15.5153,-81.7
79.0083,15.5153,-80.6
79.025,15.5153,-80
79.0417,15.5153,-79.9
79.0583,15.5153,-80.5
79.075,15.5153,-81.3
79.0917,15.5153,-81.9
79.1083,15.5153,-81.9
79.125,15.5153,-81
79.1417,15.5153,-79.2
79.1583,15.5153,-76.4
79.175,15.5153,-73.2
79.1917,15.5153,-69.9
79.2083,15.5153,-67
79.225,15.5153,-65
79.2417,15.5153,-63.8
79.2583,15.5153,-63.6
79.275,15.5153,-64.2
79.2917,15.5153,-65.1
79.3083,15.5153,-66.2
79.325,15.5153,-67
79.3417,15.5153,-67.5
79.3583,15.5153,-67.4
79.375,15.5153,-66.9
79.3917,15.5153,-66
79.4083,15.5153,-64.7
79.425,15.5153,-63.2
79.4417,15.5153,-61.5
79.4583,15.5153,-59.5
79.475,15.5153,-57.4
79.4917,15.5153,-55.1
79.5083,15.5153,-52.7
79.525,15.5153,-50.2
79.5417,15.5153,-47.9
79.5583,15.5153,-45.7
79.575,15.5153,-43.7
79.5917,15.5153,-41.9
79.6083,15.5153,-40.3
79.625,15.5153,-38.8
79.6417,15.5153,-37.2
79.6583,15.5153,-35.5
79.675,15.5153,-33.7
79.6917,15.5153,-31.7
79.7083,15.5153,-29.5
79.725,15.5153,-27.2
79.7417,15.5153,-24.9
79.7583,15.5153,-22.5
79.775,15.5153,-20.2
79.7917,15.5153,-17.8
79.8083,15.5153,-15.3
79.825,15.5153,-12.9
79.8417,15.5153,-10.4
79.8583,15.5153,-8.1
79.875,15.5153,-5.9
79.8917,15.5153,-4.2
79.9083,15.5153,-2.9
79.925,15.5153,-2.1
79.9417,15.5153,-1.8
79.9583,15.5153,-1.9
79.975,15.5153,-2.3
79.9917,15.5153,-3
80.0083,15.5153,-3.9
78.0083,15.4992,-50.1
78.025,15.4992,-47.8
78.0417,15.4992,-46.2
78.0583,15.4992,-45.4
78.075,15.4992,-45.3
78.0917,15.4992,-45.9
78.1083,15.4992,-47
78.125,15.4992,-48.2
78.1417,15.4992,-49.4
78.1583,15.4992,-50.4
78.175,15.4992,-51.2
78.1917,15.4992,-52
78.2083,15.4992,-52.8
78.225,15.4992,-53.8
78.2417,15.4992,-55.2
78.2583,15.4992,-57
78.275,15.4992,-59
78.2917,15.4992,-61.2
78.3083,15.4992,-63.4
78.325,15.4992,-65.4
78.3417,15.4992,-67
78.3583,15.4992,-68.3
78.375,15.4992,-69.2
78.3917,15.4992,-70.1
78.4083,15.4992,-70.9
78.425,15.4992,-72
78.4417,15.4992,-73.2
78.4583,15.4992,-74.7
78.475,15.4992,-76.2
78.4917,15.4992,-77.6
78.5083,15.4992,-78.6
78.525,15.4992,-79.1
78.5417,15.4992,-79.1
78.5583,15.4992,-78.5
78.575,15.4992,-77.5
78.5917,15.4992,-76.2
78.6083,15.4992,-74.9
78.625,15.4992,-73.5
78.6417,15.4992,-72
78.6583,15.4992,-70.3
78.675,15.4992,-68.2
78.6917,15.4992,-65.4
78.7083,15.4992,-62
78.725,15.4992,-58
78.7417,15.4992,-53.7
78.7583,15.4992,-49.8
78.775,15.4992,-46.7
78.7917,15.4992,-45.2
78.8083,15.4992,-45.6
78.825,15.4992,-48.1
78.8417,15.4992,-52.6
78.8583,15.4992,-58.4
78.875,15.4992,-64.9
78.8917,15.4992,-71.2
78.9083,15.4992,-76.7
78.925,15.4992,-80.6
78.9417,15.4992,-82.9
78.9583,15.4992,-83.7
78.975,15.4992,-83.2
78.9917,15.4992,-82.1
79.0083,15.4992,-80.9
79.025,15.4992,-80.1
79.0417,15.4992,-79.8
79.0583,15.4992,-80
79.075,15.4992,-80.4
79.0917,15.4992,-80.6
79.1083,15.4992,-80.2
79.125,15.4992,-79
79.1417,15.4992,-77
79.1583,15.4992,-74.3
79.175,15.4992,-71.2
79.1917,15.4992,-68.4
79.2083,15.4992,-66
79.225,15.4992,-64.5
79.2417,15.4992,-64
79.2583,15.4992,-64.4
79.275,15.4992,-65.3
79.2917,15.4992,-66.5
79.3083,15.4992,-67.7
79.325,15.4992,-68.4
79.3417,15.4992,-68.6
79.3583,15.4992,-68.2
79.375,15.4992,-67.2
79.3917,15.4992,-65.8
79.4083,15.4992,-64.2
79.425,15.4992,-62.3
79.4417,15.4992,-60.4
79.4583,15.4992,-58.3
79.475,15.4992,-56.1
79.4917,15.4992,-53.8
79.5083,15.4992,-51.3
79.525,15.4992,-48.9
79.5417,15.4992,-46.5
79.5583,15.4992,-44.3
79.575,15.4992,-42.2
79.5917,15.4992,-40.4
79.6083,15.4992,-38.7
79.625,15.4992,-37.1
79.6417,15.4992,-35.6
79.6583,15.4992,-33.9
79.675,15.4992,-32.2
79.6917,15.4992,-30.3
79.7083,15.4992,-28.2
79.725,15.4992,-26.1
79.7417,15.4992,-23.9
79.7583,15.4992,-21.8
79.775,15.4992,-19.5
79.7917,15.4992,-17.2
79.8083,15.4992,-14.9
79.825,15.4992,-12.5
79.8417,15.4992,-10.1
79.8583,15.4992,-7.9
79.875,15.4992,-5.8
79.8917,15.4992,-4.2
79.9083,15.4992,-3.1
79.925,15.4992,-2.4
79.9417,15.4992,-2.3
79.9583,15.4992,-2.6
79.975,15.4992,-3.3
79.9917,15.4992,-4.1
80.0083,15.4992,-5.1
78.0083,15.4831,-48.7
78.025,15.4831,-46.5
78.0417,15.4831,-45
78.0583,15.4831,-44.4
78.075,15.4831,-44.4
78.0917,15.4831,-45.2
78.1083,15.4831,-46.4
78.125,15.4831,-47.8
78.1417,15.4831,-49.2
78.1583,15.4831,-50.6
78.175,15.4831,-51.8
78.1917,15.4831,-53
78.2083,15.4831,-54.2
78.225,15.4831,-55.6
78.2417,15.4831,-57.2
78.2583,15.4831,-59.2
78.275,15.4831,-61.3
78.2917,15.4831,-63.4
78.3083,15.4831,-65.3
78.325,15.4831,-67
78.3417,15.4831,-68.3
78.3583,15.4831,-69.1
78.375,15.4831,-69.8
78.3917,15.4831,-70.3
78.4083,15.4831,-70.9
78.425,15.4831,-71.7
78.4417,15.4831,-72.8
78.4583,15.4831,-74.1
78.475,15.4831,-75.5
78.4917,15.4831,-76.7
78.5083,15.4831,-77.7
78.525,15.4831,-78.2
78.5417,15.4831,-78.1
78.5583,15.4831,-77.7
78.575,15.4831,-76.8
78.5917,15.4831,-75.9
78.6083,15.4831,-74.9
78.625,15.4831,-74
78.6417,15.4831,-73.1
78.6583,15.4831,-71.9
78.675,15.4831,-70.3
78.6917,15.4831,-68.1
78.7083,15.4831,-65.1
78.725,15.4831,-61.5
78.7417,15.4831,-57.6
78.7583,15.4831,-53.9
78.775,15.4831,-50.9
78.7917,15.4831,-49.3
78.8083,15.4831,-49.4
78.825,15.4831,-51.5
78.8417,15.4831,-55.4
78.8583,15.4831,-60.5
78.875,15.4831,-66.3
78.8917,15.4831,-72
78.9083,15.4831,-76.9
78.925,15.4831,-80.4
78.9417,15.4831,-82.4
78.9583,15.4831,-82.9
78.975,15.4831,-82.4
78.9917,15.4831,-81.4
79.0083,15.4831,-80.2
79.025,15.4831,-79.3
79.0417,15.4831,-78.9
79.0583,15.4831,-78.8
79.075,15.4831,-78.8
79.0917,15.4831,-78.6
79.1083,15.4831,-77.9
79.125,15.4831,-76.5
79.1417,15.4831,-74.4
79.1583,15.4831,-71.8
79.175,15.4831,-69.1
79.1917,15.4831,-66.8
79.2083,15.4831,-65.1
79.225,15.4831,-64.3
79.2417,15.4831,-64.4
79.2583,15.4831,-65.2
79.275,15.4831,-66.5
79.2917,15.4831,-67.8
79.3083,15.4831,-68.9
79.325,15.4831,-69.3
79.3417,15.4831,-69.1
79.3583,15.4831,-68.3
79.375,15.4831,-66.9
79.3917,15.4831,-65.1
79.4083,15.4831,-63.2
79.425,15.4831,-61.2
79.4417,15.4831,-59.1
79.4583,15.4831,-57
79.475,15.4831,-54.8
79.4917,15.4831,-52.6
79.5083,15.4831,-50.2
79.525,15.4831,-47.8
79.5417,15.4831,-45.4
79.5583,15.4831,-43.1
79.575,15.4831,-41
79.5917,15.4831,-39.1
79.6083,15.4831,-37.3
79.625,15.4831,-35.7
79.6417,15.4831,-34.1
79.6583,15.4831,-32.4
79.675,15.4831,-30.7
79.6917,15.4831,-28.9
79.7083,15.4831,-26.9
79.725,15.4831,-24.9
79.7417,15.4831,-22.9
79.7583,15.4831,-20.8
79.775,15.4831,-18.6
79.7917,15.4831,-16.4
79.8083,15.4831,-14.2
79.825,15.4831,-11.9
79.8417,15.4831,-9.6
79.8583,15.4831,-7.5
79.875,15.4831,-5.7
79.8917,15.4831,-4.3
79.9083,15.4831,-3.4
79.925,15.4831,-3
79.9417,15.4831,-3.2
79.9583,15.4831,-3.7
79.975,15.4831,-4.6
79.9917,15.4831,-5.6
80.0083,15.4831,-6.8
78.0083,15.4671,-47.2
78.025,15.4671,-45.3
78.0417,15.4671,-44
78.0583,15.4671,-43.6
78.075,15.4671,-43.9
78.0917,15.4671,-44.8
78.1083,15.4671,-46.2
78.125,15.4671,-47.8
78.1417,15.4671,-49.5
78.1583,15.4671,-51.1
78.175,15.4671,-52.6
78.1917,15.4671,-54.1
78.2083,15.4671,-55.7
78.225,15.4671,-57.3
78.2417,15.4671,-59.2
78.2583,15.4671,-61.2
78.275,15.4671,-63.3
78.2917,15.4671,-65.3
78.3083,15.4671,-67.1
78.325,15.4671,-68.4
78.3417,15.4671,-69.4
78.3583,15.4671,-70
78.375,15.4671,-70.3
78.3917,15.4671,-70.5
78.4083,15.4671,-70.8
78.425,15.4671,-71.4
78.4417,15.4671,-72.3
78.4583,15.4671,-73.5
78.475,15.4671,-74.7
78.4917,15.4671,-75.9
78.5083,15.4671,-76.8
78.525,15.4671,-77.2
78.5417,15.4671,-77.3
78.5583,15.4671,-76.9
78.575,15.4671,-76.3
78.5917,15.4671,-75.6
78.6083,15.4671,-74.9
78.625,15.4671,-74.2
78.6417,15.4671,-73.6
78.6583,15.4671,-72.7
78.675,15.4671,-71.4
78.6917,15.4671,-69.4
78.7083,15.4671,-66.8
78.725,15.4671,-63.6
78.7417,15.4671,-60
78.7583,15.4671,-56.6
78.775,15.4671,-53.8
78.7917,15.4671,-52.3
78.8083,15.4671,-52.4
78.825,15.4671,-54.1
78.8417,15.4671,-57.5
78.8583,15.4671,-62
78.875,15.4671,-67.1
78.8917,15.4671,-72
78.9083,15.4671,-76.2
78.925,15.4671,-79.1
78.9417,15.4671,-80.8
78.9583,15.4671,-81.2
78.975,15.4671,-80.7
78.9917,15.4671,-79.7
79.0083,15.4671,-78.6
79.025,15.4671,-77.7
79.0417,15.4671,-77.2
79.0583,15.4671,-76.9
79.075,15.4671,-76.6
79.0917,15.4671,-76.1
79.1083,15.4671,-75.1
79.125,15.4671,-73.5
79.1417,15.4671,-71.4
79.1583,15.4671,-69.2
79.175,15.4671,-67
79.1917,15.4671,-65.2
79.2083,15.4671,-64.2
79.225,15.4671,-64.1
79.2417,15.4671,-64.8
79.2583,15.4671,-66
79.275,15.4671,-67.5
79.2917,15.4671,-68.7
79.3083,15.4671,-69.5
79.325,15.4671,-69.7
79.3417,15.4671,-69
79.3583,15.4671,-67.8
79.375,15.4671,-66
79.3917,15.4671,-64
79.4083,15.4671,-61.8
79.425,15.4671,-59.8
79.4417,15.4671,-57.8
79.4583,15.4671,-55.8
79.475,15.4671,-53.8
79.4917,15.4671,-51.6
79.5083,15.4671,-49.4
79.525,15.4671,-47.1
79.5417,15.4671,-44.7
79.5583,15.4671,-42.3
79.575,15.4671,-40.1
79.5917,15.4671,-38.1
79.6083,15.4671,-36.2
79.625,15.4671,-34.5
79.6417,15.4671,-32.8
79.6583,15.4671,-31.1
79.675,15.4671,-29.4
79.6917,15.4671,-27.5
79.7083,15.4671,-25.6
79.725,15.4671,-23.7
79.7417,15.4671,-21.7
79.7583,15.4671,-19.6
79.775,15.4671,-17.5
79.7917,15.4671,-15.5
79.8083,15.4671,-13.3
79.825,15.4671,-11.1
79.8417,15.4671,-9
79.8583,15.4671,-7.1
79.875,15.4671,-5.5
79.8917,15.4671,-4.4
79.9083,15.4671,-3.8
79.925,15.4671,-3.8
79.9417,15.4671,-4.2
79.9583,15.4671,-5.1
79.975,15.4671,-6.2
79.9917,15.4671,-7.5
80.0083,15.4671,-8.8
78.0083,15.451,-45.8
78.025,15.451,-44.3
78.0417,15.451,-43.4
78.0583,15.451,-43.2
78.075,15.451,-43.7
78.0917,15.451,-44.9
78.1083,15.451,-46.4
78.125,15.451,-48.2
78.1417,15.451,-50.1
78.1583,15.451,-51.9
78.175,15.451,-53.6
78.1917,15.451,-55.3
78.2083,15.451,-57.1
78.225,15.451,-59
78.2417,15.451,-61
78.2583,15.451,-63.1
78.275,15.451,-65.1
78.2917,15.451,-67
78.3083,15.451,-68.6
78.325,15.451,-69.7
78.3417,15.451,-70.4
78.3583,15.451,-70.7
78.375,15.451,-70.8
78.3917,15.451,-70.8
78.4083,15.451,-70.9
78.425,15.451,-71.3
78.4417,15.451,-72.1
78.4583,15.451,-73.1
78.475,15.451,-74.2
78.4917,15.451,-75.2
78.5083,15.451,-76
78.525,15.451,-76.5
78.5417,15.451,-76.6
78.5583,15.451,-76.3
78.575,15.451,-75.9
78.5917,15.451,-75.3
78.6083,15.451,-74.7
78.625,15.451,-74.1
78.6417,15.451,-73.5
78.6583,15.451,-72.6
78.675,15.451,-71.3
78.6917,15.451,-69.5
78.7083,15.451,-67
78.725,15.451,-64
78.7417,15.451,-60.8
78.7583,15.451,-57.8
78.775,15.451,-55.5
78.7917,15.451,-54.2
78.8083,15.451,-54.4
78.825,15.451,-56.1
78.8417,15.451,-59.1
78.8583,15.451,-63
78.875,15.451,-67.4
78.8917,15.451,-71.5
78.9083,15.451,-75
78.925,15.451,-77.4
78.9417,15.451,-78.7
78.9583,15.451,-79
78.975,15.451,-78.5
78.9917,15.451,-77.6
79.0083,15.451,-76.7
79.025,15.451,-75.9
79.0417,15.451,-75.2
79.0583,15.451,-74.7
79.075,15.451,-74.2
79.0917,15.451,-73.3
79.1083,15.451,-72.1
79.125,15.451,-70.4
79.1417,15.451,-68.4
79.1583,15.451,-66.5
79.175,15.451,-64.8
79.1917,15.451,-63.7
79.2083,15.451,-63.4
79.225,15.451,-63.9
79.2417,15.451,-65
79.2583,15.451,-66.5
79.275,15.451,-68
79.2917,15.451,-69.2
79.3083,15.451,-69.7
79.325,15.451,-69.4
79.3417,15.451,-68.3
79.3583,15.451,-66.7
79.375,15.451,-64.7
79.3917,15.451,-62.5
79.4083,15.451,-60.4
79.425,15.451,-58.4
79.4417,15.451,-56.5
79.4583,15.451,-54.7
79.475,15.451,-52.9
79.4917,15.451,-51
79.5083,15.451,-48.9
79.525,15.451,-46.6
79.5417,15.451,-44.2
79.5583,15.451,-41.9
79.575,15.451,-39.6
79.5917,15.451,-37.5
79.6083,15.451,-35.4
79.625,15.451,-33.6
79.6417,15.451,-31.8
79.6583,15.451,-30
79.675,15.451,-28.2
79.6917,15.451,-26.3
79.7083,15.451,-24.4
79.725,15.451,-22.4
79.7417,15.451,-20.4
79.7583,15.451,-18.4
79.775,15.451,-16.4
79.7917,15.451,-14.4
79.8083,15.451,-12.3
79.825,15.451,-10.3
79.8417,15.451,-8.4
79.8583,15.451,-6.7
79.875,15.451,-5.4
79.8917,15.451,-4.5
79.9083,15.451,-4.2
79.925,15.451,-4.5
79.9417,15.451,-5.3
79.9583,15.451,-6.5
79.975,15.451,-7.9
79.9917,15.451,-9.4
80.0083,15.451,-10.9
78.0083,15.4349,-44.8
78.025,15.4349,-43.8
78.0417,15.4349,-43.2
78.0583,15.4349,-43.4
78.075,15.4349,-44.2
78.0917,15.4349,-45.4
78.1083,15.4349,-47.1
78.125,15.4349,-49
78.1417,15.4349,-51
78.1583,15.4349,-52.9
78.175,15.4349,-54.7
78.1917,15.4349,-56.6
78.2083,15.4349,-58.5
78.225,15.4349,-60.4
78.2417,15.4349,-62.5
78.2583,15.4349,-64.5
78.275,15.4349,-66.5
78.2917,15.4349,-68.3
78.3083,15.4349,-69.7
78.325,15.4349,-70.7
78.3417,15.4349,-71.2
78.3583,15.4349,-71.3
78.375,15.4349,-71.3
78.3917,15.4349,-71.2
78.4083,15.4349,-71.2
78.425,15.4349,-71.5
78.4417,15.4349,-72.1
78.4583,15.4349,-72.9
78.475,15.4349,-73.9
78.4917,15.4349,-74.8
78.5083,15.4349,-75.6
78.525,15.4349,-76.1
78.5417,15.4349,-76.2
78.5583,15.4349,-76.1
78.575,15.4349,-75.7
78.5917,15.4349,-75.2
78.6083,15.4349,-74.6
78.625,15.4349,-73.9
78.6417,15.4349,-73
78.6583,15.4349,-71.8
78.675,15.4349,-70.3
78.6917,15.4349,-68.2
78.7083,15.4349,-65.7
78.725,15.4349,-62.9
78.7417,15.4349,-60
78.7583,15.4349,-57.5
78.775,15.4349,-55.8
78.7917,15.4349,-55.1
78.8083,15.4349,-55.6
78.825,15.4349,-57.4
78.8417,15.4349,-60.2
78.8583,15.4349,-63.7
78.875,15.4349,-67.4
78.8917,15.4349,-70.8
78.9083,15.4349,-73.6
78.925,15.4349,-75.6
78.9417,15.4349,-76.5
78.9583,15.4349,-76.7
78.975,15.4349,-76.3
78.9917,15.4349,-75.6
79.0083,15.4349,-74.9
79.025,15.4349,-74.1
79.0417,15.4349,-73.5
79.0583,15.4349,-72.8
79.075,15.4349,-71.9
79.0917,15.4349,-70.7
79.1083,15.4349,-69.2
79.125,15.4349,-67.4
79.1417,15.4349,-65.5
79.1583,15.4349,-63.9
79.175,15.4349,-62.6
79.1917,15.4349,-62.2
79.2083,15.4349,-62.5
79.225,15.4349,-63.5
79.2417,15.4349,-65
79.2583,15.4349,-66.7
79.275,15.4349,-68.2
79.2917,15.4349,-69.1
79.3083,15.4349,-69.2
79.325,15.4349,-68.6
79.3417,15.4349,-67.2
79.3583,15.4349,-65.3
79.375,15.4349,-63.1
79.3917,15.4349,-60.9
79.4083,15.4349,-58.9
79.425,15.4349,-57.1
79.4417,15.4349,-55.4
79.4583,15.4349,-53.9
79.475,15.4349,-52.3
79.4917,15.4349,-50.6
79.5083,15.4349,-48.6
79.525,15.4349,-46.4
79.5417,15.4349,-44.1
79.5583,15.4349,-41.7
79.575,15.4349,-39.3
79.5917,15.4349,-37.1
79.6083,15.4349,-35
79.625,15.4349,-33
79.6417,15.4349,-31.1
79.6583,15.4349,-29.2
79.675,15.4349,-27.2
79.6917,15.4349,-25.3
79.7083,15.4349,-23.3
79.725,15.4349,-21.3
79.7417,15.4349,-19.3
79.7583,15.4349,-17.3
79.775,15.4349,-15.3
79.7917,15.4349,-13.4
79.8083,15.4349,-11.4
79.825,15.4349,-9.6
79.8417,15.4349,-7.8
79.8583,15.4349,-6.4
79.875,15.4349,-5.3
79.8917,15.4349,-4.7
79.9083,15.4349,-4.7
79.925,15.4349,-5.3
79.9417,15.4349,-6.4
79.9583,15.4349,-7.8
79.975,15.4349,-9.4
79.9917,15.4349,-11.1
80.0083,15.4349,-12.8
78.0083,15.4189,-44.3
78.025,15.4189,-43.6
78.0417,15.4189,-43.5
78.0583,15.4189,-43.9
78.075,15.4189,-44.9
78.0917,15.4189,-46.4
78.1083,15.4189,-48.2
78.125,15.4189,-50.1
78.1417,15.4189,-52
78.1583,15.4189,-53.9
78.175,15.4189,-55.8
78.1917,15.4189,-57.7
78.2083,15.4189,-59.6
78.225,15.4189,-61.5
78.2417,15.4189,-63.5
78.2583,15.4189,-65.5
78.275,15.4189,-67.4
78.2917,15.4189,-69.1
78.3083,15.4189,-70.4
78.325,15.4189,-71.2
78.3417,15.4189,-71.7
78.3583,15.4189,-71.8
78.375,15.4189,-71.7
78.3917,15.4189,-71.6
78.4083,15.4189,-71.6
78.425,15.4189,-71.8
78.4417,15.4189,-72.2
78.4583,15.4189,-73
78.475,15.4189,-73.8
78.4917,15.4189,-74.7
78.5083,15.4189,-75.4
78.525,15.4189,-76
78.5417,15.4189,-76.2
78.5583,15.4189,-76.2
78.575,15.4189,-75.9
78.5917,15.4189,-75.4
78.6083,15.4189,-74.6
78.625,15.4189,-73.6
78.6417,15.4189,-72.2
78.6583,15.4189,-70.5
78.675,15.4189,-68.4
78.6917,15.4189,-66
78.7083,15.4189,-63.3
78.725,15.4189,-60.5
78.7417,15.4189,-58
78.7583,15.4189,-56.1
78.775,15.4189,-55
78.7917,15.4189,-54.9
78.8083,15.4189,-56
78.825,15.4189,-58.1
78.8417,15.4189,-60.9
78.8583,15.4189,-64.2
78.875,15.4189,-67.4
78.8917,15.4189,-70.3
78.9083,15.4189,-72.5
78.925,15.4189,-74
78.9417,15.4189,-74.8
78.9583,15.4189,-74.9
