Lat,Long,Elevation
78.4083,16.4126,465
78.425,16.4126,477
78.4417,16.4126,461
78.4583,16.4126,445
78.475,16.4126,453
78.4917,16.4126,459
78.5083,16.4126,447
78.525,16.4126,449
78.5417,16.4126,443
78.5583,16.4126,457
78.575,16.4126,475
78.5917,16.4126,465
78.6083,16.4126,453
78.625,16.4126,455
78.6417,16.4126,459
78.6583,16.4126,461
78.675,16.4126,449
78.6917,16.4126,435
78.7083,16.4126,427
78.725,16.4126,421
78.7417,16.4126,435
78.7583,16.4126,465
78.775,16.4126,559
78.7917,16.4126,675
78.8083,16.4126,633
78.825,16.4126,611
78.8417,16.4126,601
78.8583,16.4126,623
78.875,16.4126,579
78.8917,16.4126,561
78.9083,16.4126,575
78.925,16.4126,561
78.9417,16.4126,519
78.9583,16.4126,515
78.975,16.4126,539
78.9917,16.4126,535
79.0083,16.4126,525
79.025,16.4126,445
79.0417,16.4126,409
79.0583,16.4126,377
79.075,16.4126,399
79.0917,16.4126,315
79.1083,16.4126,281
79.125,16.4126,245
79.1417,16.4126,271
79.1583,16.4126,315
79.175,16.4126,321
79.1917,16.4126,277
79.2083,16.4126,191
79.225,16.4126,241
79.2417,16.4126,245
79.2583,16.4126,265
79.275,16.4126,253
79.2917,16.4126,233
79.3083,16.4126,207
79.325,16.4126,197
79.3417,16.4126,201
79.3583,16.4126,217
79.375,16.4126,199
79.3917,16.4126,183
79.4083,16.4126,185
79.425,16.4126,191
79.4417,16.4126,181
79.4583,16.4126,175
79.475,16.4126,165
79.4917,16.4126,163
79.5083,16.4126,165
79.525,16.4126,173
79.5417,16.4126,165
79.5583,16.4126,165
79.575,16.4126,169
79.5917,16.4126,157
79.6083,16.4126,159
79.625,16.4126,163
79.6417,16.4126,165
79.6583,16.4126,205
79.675,16.4126,243
79.6917,16.4126,229
79.7083,16.4126,155
79.725,16.4126,143
79.7417,16.4126,149
79.7583,16.4126,149
79.775,16.4126,175
79.7917,16.4126,187
79.8083,16.4126,173
79.825,16.4126,139
79.8417,16.4126,153
79.8583,16.4126,131
79.875,16.4126,129
79.8917,16.4126,121
79.9083,16.4126,117
79.925,16.4126,111
79.9417,16.4126,163
79.9583,16.4126,269
79.975,16.4126,143
79.9917,16.4126,123
80.0083,16.4126,103
78.0083,16.3966,363
78.025,16.3966,371
78.0417,16.3966,381
78.0583,16.3966,387
78.075,16.3966,391
78.0917,16.3966,397
78.1083,16.3966,407
78.125,16.3966,419
78.1417,16.3966,425
78.1583,16.3966,443
78.175,16.3966,471
78.1917,16.3966,475
78.2083,16.3966,501
78.225,16.3966,503
78.2417,16.3966,495
78.2583,16.3966,495
78.275,16.3966,485
78.2917,16.3966,511
78.3083,16.3966,511
78.325,16.3966,503
78.3417,16.3966,495
78.3583,16.3966,487
78.375,16.3966,485
78.3917,16.3966,477
78.4083,16.3966,475
78.425,16.3966,477
78.4417,16.3966,459
78.4583,16.3966,451
78.475,16.3966,461
78.4917,16.3966,461
78.5083,16.3966,453
78.525,16.3966,461
78.5417,16.3966,447
78.5583,16.3966,463
78.575,16.3966,475
78.5917,16.3966,471
78.6083,16.3966,463
78.625,16.3966,473
78.6417,16.3966,465
78.6583,16.3966,467
78.675,16.3966,447
78.6917,16.3966,445
78.7083,16.3966,441
78.725,16.3966,437
78.7417,16.3966,479
78.7583,16.3966,585
78.775,16.3966,637
78.7917,16.3966,625
78.8083,16.3966,605
78.825,16.3966,599
78.8417,16.3966,583
78.8583,16.3966,573
78.875,16.3966,567
78.8917,16.3966,561
78.9083,16.3966,555
78.925,16.3966,543
78.9417,16.3966,521
78.9583,16.3966,509
78.975,16.3966,523
78.9917,16.3966,513
79.0083,16.3966,497
79.025,16.3966,463
79.0417,16.3966,455
79.0583,16.3966,431
79.075,16.3966,461
79.0917,16.3966,369
79.1083,16.3966,323
79.125,16.3966,219
79.1417,16.3966,193
79.1583,16.3966,265
79.175,16.3966,299
79.1917,16.3966,273
79.2083,16.3966,195
79.225,16.3966,239
79.2417,16.3966,237
79.2583,16.3966,247
79.275,16.3966,235
79.2917,16.3966,217
79.3083,16.3966,213
79.325,16.3966,215
79.3417,16.3966,211
79.3583,16.3966,205
79.375,16.3966,193
79.3917,16.3966,187
79.4083,16.3966,195
79.425,16.3966,185
79.4417,16.3966,175
79.4583,16.3966,173
79.475,16.3966,167
79.4917,16.3966,169
79.5083,16.3966,169
79.525,16.3966,177
79.5417,16.3966,169
79.5583,16.3966,171
79.575,16.3966,171
79.5917,16.3966,171
79.6083,16.3966,191
79.625,16.3966,209
79.6417,16.3966,323
79.6583,16.3966,371
79.675,16.3966,357
79.6917,16.3966,241
79.7083,16.3966,165
79.725,16.3966,151
79.7417,16.3966,165
79.7583,16.3966,199
79.775,16.3966,267
79.7917,16.3966,219
79.8083,16.3966,227
79.825,16.3966,177
79.8417,16.3966,153
79.8583,16.3966,141
79.875,16.3966,135
79.8917,16.3966,129
79.9083,16.3966,121
79.925,16.3966,121
79.9417,16.3966,167
79.9583,16.3966,171
79.975,16.3966,143
79.9917,16.3966,109
80.0083,16.3966,97
78.0083,16.3806,391
78.025,16.3806,375
78.0417,16.3806,389
78.0583,16.3806,401
78.075,16.3806,409
78.0917,16.3806,411
78.1083,16.3806,415
78.125,16.3806,431
78.1417,16.3806,435
78.1583,16.3806,445
78.175,16.3806,461
78.1917,16.3806,459
78.2083,16.3806,489
78.225,16.3806,515
78.2417,16.3806,497
78.2583,16.3806,485
78.275,16.3806,469
78.2917,16.3806,477
78.3083,16.3806,489
78.325,16.3806,483
78.3417,16.3806,495
78.3583,16.3806,483
78.375,16.3806,477
78.3917,16.3806,473
78.4083,16.3806,463
78.425,16.3806,461
78.4417,16.3806,455
78.4583,16.3806,459
78.475,16.3806,469
78.4917,16.3806,469
78.5083,16.3806,463
78.525,16.3806,469
78.5417,16.3806,455
78.5583,16.3806,459
78.575,16.3806,475
78.5917,16.3806,477
78.6083,16.3806,479
78.625,16.3806,489
78.6417,16.3806,479
78.6583,16.3806,467
78.675,16.3806,453
78.6917,16.3806,459
78.7083,16.3806,469
78.725,16.3806,499
78.7417,16.3806,599
78.7583,16.3806,631
78.775,16.3806,641
78.7917,16.3806,611
78.8083,16.3806,599
78.825,16.3806,587
78.8417,16.3806,581
78.8583,16.3806,579
78.875,16.3806,567
78.8917,16.3806,557
78.9083,16.3806,545
78.925,16.3806,533
78.9417,16.3806,547
78.9583,16.3806,529
78.975,16.3806,497
78.9917,16.3806,479
79.0083,16.3806,471
79.025,16.3806,481
79.0417,16.3806,493
79.0583,16.3806,469
79.075,16.3806,461
79.0917,16.3806,431
79.1083,16.3806,383
79.125,16.3806,303
79.1417,16.3806,235
79.1583,16.3806,215
79.175,16.3806,281
79.1917,16.3806,253
79.2083,16.3806,187
79.225,16.3806,215
79.2417,16.3806,223
79.2583,16.3806,239
79.275,16.3806,225
79.2917,16.3806,221
79.3083,16.3806,225
79.325,16.3806,219
79.3417,16.3806,207
79.3583,16.3806,203
79.375,16.3806,241
79.3917,16.3806,211
79.4083,16.3806,203
79.425,16.3806,195
79.4417,16.3806,179
79.4583,16.3806,181
79.475,16.3806,173
79.4917,16.3806,179
79.5083,16.3806,181
79.525,16.3806,183
79.5417,16.3806,181
79.5583,16.3806,185
79.575,16.3806,219
79.5917,16.3806,283
79.6083,16.3806,271
79.625,16.3806,339
79.6417,16.3806,305
79.6583,16.3806,315
79.675,16.3806,369
79.6917,16.3806,299
79.7083,16.3806,257
79.725,16.3806,199
79.7417,16.3806,335
79.7583,16.3806,373
79.775,16.3806,305
79.7917,16.3806,223
79.8083,16.3806,173
79.825,16.3806,171
79.8417,16.3806,217
79.8583,16.3806,175
79.875,16.3806,169
79.8917,16.3806,149
79.9083,16.3806,149
79.925,16.3806,137
79.9417,16.3806,123
79.9583,16.3806,117
79.975,16.3806,111
79.9917,16.3806,103
80.0083,16.3806,99
78.0083,16.3646,405
78.025,16.3646,397
78.0417,16.3646,389
78.0583,16.3646,395
78.075,16.3646,405
78.0917,16.3646,421
78.1083,16.3646,423
78.125,16.3646,445
78.1417,16.3646,481
78.1583,16.3646,461
78.175,16.3646,443
78.1917,16.3646,445
78.2083,16.3646,465
78.225,16.3646,473
78.2417,16.3646,485
78.2583,16.3646,475
78.275,16.3646,461
78.2917,16.3646,457
78.3083,16.3646,465
78.325,16.3646,465
78.3417,16.3646,475
78.3583,16.3646,475
78.375,16.3646,469
78.3917,16.3646,461
78.4083,16.3646,451
78.425,16.3646,451
78.4417,16.3646,459
78.4583,16.3646,461
78.475,16.3646,473
78.4917,16.3646,479
78.5083,16.3646,469
78.525,16.3646,475
78.5417,16.3646,461
78.5583,16.3646,459
78.575,16.3646,475
78.5917,16.3646,487
78.6083,16.3646,491
78.625,16.3646,483
78.6417,16.3646,471
78.6583,16.3646,461
78.675,16.3646,469
78.6917,16.3646,483
78.7083,16.3646,519
78.725,16.3646,635
78.7417,16.3646,659
78.7583,16.3646,627
78.775,16.3646,621
78.7917,16.3646,605
78.8083,16.3646,599
78.825,16.3646,619
78.8417,16.3646,621
78.8583,16.3646,607
78.875,16.3646,621
78.8917,16.3646,613
78.9083,16.3646,607
78.925,16.3646,567
78.9417,16.3646,557
78.9583,16.3646,519
78.975,16.3646,497
78.9917,16.3646,475
79.0083,16.3646,455
79.025,16.3646,481
79.0417,16.3646,469
79.0583,16.3646,445
79.075,16.3646,435
79.0917,16.3646,439
79.1083,16.3646,391
79.125,16.3646,321
79.1417,16.3646,303
79.1583,16.3646,351
79.175,16.3646,245
79.1917,16.3646,207
79.2083,16.3646,173
79.225,16.3646,181
79.2417,16.3646,193
79.2583,16.3646,227
79.275,16.3646,213
79.2917,16.3646,223
79.3083,16.3646,229
79.325,16.3646,221
79.3417,16.3646,209
79.3583,16.3646,235
79.375,16.3646,241
79.3917,16.3646,221
79.4083,16.3646,197
79.425,16.3646,191
79.4417,16.3646,187
79.4583,16.3646,183
79.475,16.3646,181
79.4917,16.3646,191
79.5083,16.3646,197
79.525,16.3646,197
79.5417,16.3646,207
79.5583,16.3646,219
79.575,16.3646,289
79.5917,16.3646,413
79.6083,16.3646,359
79.625,16.3646,249
79.6417,16.3646,225
79.6583,16.3646,239
79.675,16.3646,243
79.6917,16.3646,271
79.7083,16.3646,217
79.725,16.3646,167
79.7417,16.3646,191
79.7583,16.3646,217
79.775,16.3646,207
79.7917,16.3646,263
79.8083,16.3646,207
79.825,16.3646,245
79.8417,16.3646,261
79.8583,16.3646,187
79.875,16.3646,255
79.8917,16.3646,195
79.9083,16.3646,145
79.925,16.3646,139
79.9417,16.3646,135
79.9583,16.3646,117
79.975,16.3646,111
79.9917,16.3646,105
80.0083,16.3646,95
78.0083,16.3486,387
78.025,16.3486,397
78.0417,16.3486,417
78.0583,16.3486,417
78.075,16.3486,419
78.0917,16.3486,435
78.1083,16.3486,449
78.125,16.3486,445
78.1417,16.3486,451
78.1583,16.3486,461
78.175,16.3486,443
78.1917,16.3486,433
78.2083,16.3486,439
78.225,16.3486,439
78.2417,16.3486,465
78.2583,16.3486,493
78.275,16.3486,445
78.2917,16.3486,447
78.3083,16.3486,445
78.325,16.3486,447
78.3417,16.3486,455
78.3583,16.3486,461
78.375,16.3486,455
78.3917,16.3486,453
78.4083,16.3486,443
78.425,16.3486,439
78.4417,16.3486,443
78.4583,16.3486,457
78.475,16.3486,463
78.4917,16.3486,477
78.5083,16.3486,483
78.525,16.3486,481
78.5417,16.3486,471
78.5583,16.3486,465
78.575,16.3486,473
78.5917,16.3486,487
78.6083,16.3486,491
78.625,16.3486,477
78.6417,16.3486,477
78.6583,16.3486,477
78.675,16.3486,493
78.6917,16.3486,517
78.7083,16.3486,659
78.725,16.3486,709
78.7417,16.3486,645
78.7583,16.3486,635
78.775,16.3486,619
78.7917,16.3486,621
78.8083,16.3486,649
78.825,16.3486,723
78.8417,16.3486,699
78.8583,16.3486,657
78.875,16.3486,633
78.8917,16.3486,605
78.9083,16.3486,589
78.925,16.3486,563
78.9417,16.3486,545
78.9583,16.3486,539
78.975,16.3486,491
78.9917,16.3486,471
79.0083,16.3486,447
79.025,16.3486,459
79.0417,16.3486,445
79.0583,16.3486,427
79.075,16.3486,419
79.0917,16.3486,451
79.1083,16.3486,407
79.125,16.3486,351
79.1417,16.3486,305
79.1583,16.3486,387
79.175,16.3486,397
79.1917,16.3486,327
79.2083,16.3486,211
79.225,16.3486,161
79.2417,16.3486,187
79.2583,16.3486,209
79.275,16.3486,203
79.2917,16.3486,213
79.3083,16.3486,225
79.325,16.3486,235
79.3417,16.3486,227
79.3583,16.3486,221
79.375,16.3486,213
79.3917,16.3486,207
79.4083,16.3486,205
79.425,16.3486,205
79.4417,16.3486,199
79.4583,16.3486,191
79.475,16.3486,187
79.4917,16.3486,205
79.5083,16.3486,215
79.525,16.3486,219
79.5417,16.3486,233
79.5583,16.3486,253
79.575,16.3486,309
79.5917,16.3486,371
79.6083,16.3486,257
79.625,16.3486,225
79.6417,16.3486,213
79.6583,16.3486,205
79.675,16.3486,203
79.6917,16.3486,191
79.7083,16.3486,177
79.725,16.3486,169
79.7417,16.3486,171
79.7583,16.3486,177
79.775,16.3486,185
79.7917,16.3486,213
79.8083,16.3486,267
79.825,16.3486,271
79.8417,16.3486,249
79.8583,16.3486,217
79.875,16.3486,207
79.8917,16.3486,157
79.9083,16.3486,147
79.925,16.3486,155
79.9417,16.3486,131
79.9583,16.3486,117
79.975,16.3486,107
79.9917,16.3486,101
80.0083,16.3486,97
78.0083,16.3326,403
78.025,16.3326,421
78.0417,16.3326,419
78.0583,16.3326,421
78.075,16.3326,435
78.0917,16.3326,445
78.1083,16.3326,463
78.125,16.3326,463
78.1417,16.3326,461
78.1583,16.3326,445
78.175,16.3326,439
78.1917,16.3326,427
78.2083,16.3326,421
78.225,16.3326,435
78.2417,16.3326,451
78.2583,16.3326,441
78.275,16.3326,433
78.2917,16.3326,443
78.3083,16.3326,435
78.325,16.3326,435
78.3417,16.3326,449
78.3583,16.3326,451
78.375,16.3326,437
78.3917,16.3326,435
78.4083,16.3326,425
78.425,16.3326,425
78.4417,16.3326,429
78.4583,16.3326,445
78.475,16.3326,453
78.4917,16.3326,457
78.5083,16.3326,469
78.525,16.3326,483
78.5417,16.3326,487
78.5583,16.3326,475
78.575,16.3326,473
78.5917,16.3326,483
78.6083,16.3326,493
78.625,16.3326,489
78.6417,16.3326,485
78.6583,16.3326,501
78.675,16.3326,583
78.6917,16.3326,593
78.7083,16.3326,685
78.725,16.3326,727
78.7417,16.3326,693
78.7583,16.3326,715
78.775,16.3326,673
78.7917,16.3326,741
78.8083,16.3326,719
78.825,16.3326,669
78.8417,16.3326,665
78.8583,16.3326,647
78.875,16.3326,615
78.8917,16.3326,585
78.9083,16.3326,577
78.925,16.3326,561
78.9417,16.3326,559
78.9583,16.3326,539
78.975,16.3326,485
78.9917,16.3326,429
79.0083,16.3326,451
79.025,16.3326,425
79.0417,16.3326,445
79.0583,16.3326,419
79.075,16.3326,413
79.0917,16.3326,429
79.1083,16.3326,401
79.125,16.3326,345
79.1417,16.3326,327
79.1583,16.3326,393
79.175,16.3326,417
79.1917,16.3326,375
79.2083,16.3326,319
79.225,16.3326,207
79.2417,16.3326,181
79.2583,16.3326,203
79.275,16.3326,191
79.2917,16.3326,205
79.3083,16.3326,215
79.325,16.3326,231
79.3417,16.3326,233
79.3583,16.3326,225
79.375,16.3326,223
79.3917,16.3326,217
79.4083,16.3326,217
79.425,16.3326,219
79.4417,16.3326,215
79.4583,16.3326,211
79.475,16.3326,219
79.4917,16.3326,263
79.5083,16.3326,253
79.525,16.3326,289
79.5417,16.3326,281
79.5583,16.3326,265
79.575,16.3326,259
79.5917,16.3326,235
79.6083,16.3326,237
79.625,16.3326,257
79.6417,16.3326,235
79.6583,16.3326,197
79.675,16.3326,191
79.6917,16.3326,183
79.7083,16.3326,175
79.725,16.3326,175
79.7417,16.3326,181
79.7583,16.3326,181
79.775,16.3326,211
79.7917,16.3326,247
79.8083,16.3326,209
79.825,16.3326,187
79.8417,16.3326,165
79.8583,16.3326,161
79.875,16.3326,141
79.8917,16.3326,129
79.9083,16.3326,125
79.925,16.3326,119
79.9417,16.3326,123
79.9583,16.3326,117
79.975,16.3326,111
79.9917,16.3326,107
80.0083,16.3326,105
78.0083,16.3166,363
78.025,16.3166,393
78.0417,16.3166,447
78.0583,16.3166,447
78.075,16.3166,459
78.0917,16.3166,465
78.1083,16.3166,471
78.125,16.3166,491
78.1417,16.3166,473
78.1583,16.3166,449
78.175,16.3166,435
78.1917,16.3166,423
78.2083,16.3166,413
78.225,16.3166,415
78.2417,16.3166,419
78.2583,16.3166,425
78.275,16.3166,421
78.2917,16.3166,433
78.3083,16.3166,419
78.325,16.3166,427
78.3417,16.3166,441
78.3583,16.3166,453
78.375,16.3166,433
78.3917,16.3166,425
78.4083,16.3166,417
78.425,16.3166,417
78.4417,16.3166,421
78.4583,16.3166,431
78.475,16.3166,435
78.4917,16.3166,437
78.5083,16.3166,447
78.525,16.3166,471
78.5417,16.3166,493
78.5583,16.3166,481
78.575,16.3166,481
78.5917,16.3166,491
78.6083,16.3166,501
78.625,16.3166,507
78.6417,16.3166,493
78.6583,16.3166,501
78.675,16.3166,537
78.6917,16.3166,639
78.7083,16.3166,685
78.725,16.3166,755
78.7417,16.3166,745
78.7583,16.3166,703
78.775,16.3166,671
78.7917,16.3166,681
78.8083,16.3166,661
78.825,16.3166,651
78.8417,16.3166,607
78.8583,16.3166,601
78.875,16.3166,571
78.8917,16.3166,551
78.9083,16.3166,559
78.925,16.3166,549
78.9417,16.3166,539
78.9583,16.3166,533
78.975,16.3166,459
78.9917,16.3166,421
79.0083,16.3166,479
79.025,16.3166,409
79.0417,16.3166,429
79.0583,16.3166,403
79.075,16.3166,405
79.0917,16.3166,407
79.1083,16.3166,371
79.125,16.3166,317
79.1417,16.3166,319
79.1583,16.3166,371
79.175,16.3166,399
79.1917,16.3166,371
79.2083,16.3166,343
79.225,16.3166,241
79.2417,16.3166,223
79.2583,16.3166,209
79.275,16.3166,211
79.2917,16.3166,211
79.3083,16.3166,213
79.325,16.3166,227
79.3417,16.3166,237
79.3583,16.3166,233
79.375,16.3166,233
79.3917,16.3166,237
79.4083,16.3166,273
79.425,16.3166,283
79.4417,16.3166,287
79.4583,16.3166,339
79.475,16.3166,349
79.4917,16.3166,313
79.5083,16.3166,333
79.525,16.3166,335
79.5417,16.3166,309
79.5583,16.3166,235
79.575,16.3166,211
79.5917,16.3166,215
79.6083,16.3166,215
79.625,16.3166,219
79.6417,16.3166,211
79.6583,16.3166,199
79.675,16.3166,193
79.6917,16.3166,183
79.7083,16.3166,185
79.725,16.3166,201
79.7417,16.3166,273
79.7583,16.3166,193
79.775,16.3166,245
79.7917,16.3166,207
79.8083,16.3166,165
79.825,16.3166,169
79.8417,16.3166,151
79.8583,16.3166,141
79.875,16.3166,129
79.8917,16.3166,121
79.9083,16.3166,115
79.925,16.3166,111
79.9417,16.3166,109
79.9583,16.3166,111
79.975,16.3166,113
79.9917,16.3166,107
80.0083,16.3166,99
78.0083,16.3006,371
78.025,16.3006,389
78.0417,16.3006,425
78.0583,16.3006,419
78.075,16.3006,419
78.0917,16.3006,419
78.1083,16.3006,419
78.125,16.3006,435
78.1417,16.3006,449
78.1583,16.3006,485
78.175,16.3006,443
78.1917,16.3006,429
78.2083,16.3006,419
78.225,16.3006,405
78.2417,16.3006,403
78.2583,16.3006,405
78.275,16.3006,409
78.2917,16.3006,409
78.3083,16.3006,403
78.325,16.3006,421
78.3417,16.3006,447
78.3583,16.3006,439
78.375,16.3006,433
78.3917,16.3006,419
78.4083,16.3006,407
78.425,16.3006,409
78.4417,16.3006,407
78.4583,16.3006,415
78.475,16.3006,423
78.4917,16.3006,427
78.5083,16.3006,447
78.525,16.3006,465
78.5417,16.3006,487
78.5583,16.3006,485
78.575,16.3006,491
78.5917,16.3006,503
78.6083,16.3006,511
78.625,16.3006,515
78.6417,16.3006,503
78.6583,16.3006,505
78.675,16.3006,519
78.6917,16.3006,551
78.7083,16.3006,719
78.725,16.3006,791
78.7417,16.3006,785
78.7583,16.3006,745
78.775,16.3006,741
78.7917,16.3006,659
78.8083,16.3006,645
78.825,16.3006,603
78.8417,16.3006,589
78.8583,16.3006,557
78.875,16.3006,535
78.8917,16.3006,515
78.9083,16.3006,501
78.925,16.3006,491
78.9417,16.3006,543
78.9583,16.3006,515
78.975,16.3006,429
78.9917,16.3006,425
79.0083,16.3006,455
79.025,16.3006,391
79.0417,16.3006,415
79.0583,16.3006,379
79.075,16.3006,385
79.0917,16.3006,379
79.1083,16.3006,339
79.125,16.3006,307
79.1417,16.3006,307
79.1583,16.3006,357
79.175,16.3006,359
79.1917,16.3006,327
79.2083,16.3006,305
79.225,16.3006,215
79.2417,16.3006,253
79.2583,16.3006,227
79.275,16.3006,217
79.2917,16.3006,225
79.3083,16.3006,229
79.325,16.3006,229
79.3417,16.3006,239
79.3583,16.3006,255
79.375,16.3006,263
79.3917,16.3006,333
79.4083,16.3006,319
79.425,16.3006,351
79.4417,16.3006,449
79.4583,16.3006,483
79.475,16.3006,415
79.4917,16.3006,343
79.5083,16.3006,407
79.525,16.3006,347
79.5417,16.3006,251
79.5583,16.3006,205
79.575,16.3006,195
79.5917,16.3006,193
79.6083,16.3006,197
79.625,16.3006,207
79.6417,16.3006,201
79.6583,16.3006,193
79.675,16.3006,191
79.6917,16.3006,205
79.7083,16.3006,223
79.725,16.3006,217
79.7417,16.3006,255
79.7583,16.3006,261
79.775,16.3006,199
79.7917,16.3006,175
79.8083,16.3006,161
79.825,16.3006,143
79.8417,16.3006,141
79.8583,16.3006,139
79.875,16.3006,127
79.8917,16.3006,119
79.9083,16.3006,113
79.925,16.3006,105
79.9417,16.3006,101
79.9583,16.3006,101
79.975,16.3006,105
79.9917,16.3006,101
80.0083,16.3006,91
78.0083,16.2846,375
78.025,16.2846,371
78.0417,16.2846,381
78.0583,16.2846,391
78.075,16.2846,389
78.0917,16.2846,395
78.1083,16.2846,401
78.125,16.2846,405
78.1417,16.2846,413
78.1583,16.2846,461
78.175,16.2846,455
78.1917,16.2846,431
78.2083,16.2846,415
78.225,16.2846,405
78.2417,16.2846,393
78.2583,16.2846,397
78.275,16.2846,403
78.2917,16.2846,399
78.3083,16.2846,393
78.325,16.2846,441
78.3417,16.2846,421
78.3583,16.2846,423
78.375,16.2846,421
78.3917,16.2846,425
78.4083,16.2846,405
78.425,16.2846,399
78.4417,16.2846,397
78.4583,16.2846,399
78.475,16.2846,407
78.4917,16.2846,423
78.5083,16.2846,439
78.525,16.2846,449
78.5417,16.2846,469
78.5583,16.2846,477
78.575,16.2846,489
78.5917,16.2846,515
78.6083,16.2846,537
78.625,16.2846,523
78.6417,16.2846,515
78.6583,16.2846,523
78.675,16.2846,537
78.6917,16.2846,665
78.7083,16.2846,805
78.725,16.2846,839
78.7417,16.2846,807
78.7583,16.2846,823
78.775,16.2846,767
78.7917,16.2846,713
78.8083,16.2846,695
78.825,16.2846,671
78.8417,16.2846,653
78.8583,16.2846,627
78.875,16.2846,545
78.8917,16.2846,517
78.9083,16.2846,491
78.925,16.2846,447
78.9417,16.2846,471
78.9583,16.2846,455
78.975,16.2846,401
78.9917,16.2846,415
79.0083,16.2846,395
79.025,16.2846,369
79.0417,16.2846,387
79.0583,16.2846,347
79.075,16.2846,355
79.0917,16.2846,339
79.1083,16.2846,303
79.125,16.2846,287
79.1417,16.2846,287
79.1583,16.2846,329
79.175,16.2846,311
79.1917,16.2846,275
79.2083,16.2846,267
79.225,16.2846,197
79.2417,16.2846,269
79.2583,16.2846,275
79.275,16.2846,239
79.2917,16.2846,253
79.3083,16.2846,241
79.325,16.2846,241
79.3417,16.2846,257
79.3583,16.2846,307
79.375,16.2846,335
79.3917,16.2846,345
79.4083,16.2846,379
79.425,16.2846,427
79.4417,16.2846,369
79.4583,16.2846,383
79.475,16.2846,413
79.4917,16.2846,427
79.5083,16.2846,363
79.525,16.2846,337
79.5417,16.2846,229
79.5583,16.2846,191
79.575,16.2846,183
79.5917,16.2846,187
79.6083,16.2846,215
79.625,16.2846,199
79.6417,16.2846,211
79.6583,16.2846,201
79.675,16.2846,203
79.6917,16.2846,215
79.7083,16.2846,235
79.725,16.2846,227
79.7417,16.2846,211
79.7583,16.2846,275
79.775,16.2846,153
79.7917,16.2846,147
79.8083,16.2846,157
79.825,16.2846,139
79.8417,16.2846,133
79.8583,16.2846,135
79.875,16.2846,129
79.8917,16.2846,119
79.9083,16.2846,115
79.925,16.2846,113
79.9417,16.2846,103
79.9583,16.2846,95
79.975,16.2846,95
79.9917,16.2846,97
80.0083,16.2846,87
78.0083,16.2686,353
78.025,16.2686,359
78.0417,16.2686,371
78.0583,16.2686,365
78.075,16.2686,369
78.0917,16.2686,375
78.1083,16.2686,381
78.125,16.2686,395
78.1417,16.2686,433
78.1583,16.2686,437
78.175,16.2686,453
78.1917,16.2686,421
78.2083,16.2686,405
78.225,16.2686,397
78.2417,16.2686,389
78.2583,16.2686,397
78.275,16.2686,387
78.2917,16.2686,387
78.3083,16.2686,383
78.325,16.2686,413
78.3417,16.2686,403
78.3583,16.2686,409
78.375,16.2686,399
78.3917,16.2686,415
78.4083,16.2686,403
78.425,16.2686,389
78.4417,16.2686,385
78.4583,16.2686,399
78.475,16.2686,417
78.4917,16.2686,427
78.5083,16.2686,439
78.525,16.2686,427
78.5417,16.2686,445
78.5583,16.2686,489
78.575,16.2686,495
78.5917,16.2686,513
78.6083,16.2686,535
78.625,16.2686,543
78.6417,16.2686,531
78.6583,16.2686,551
78.675,16.2686,697
78.6917,16.2686,819
78.7083,16.2686,837
78.725,16.2686,853
78.7417,16.2686,849
78.7583,16.2686,825
78.775,16.2686,779
78.7917,16.2686,803
78.8083,16.2686,797
78.825,16.2686,757
78.8417,16.2686,727
78.8583,16.2686,697
78.875,16.2686,683
78.8917,16.2686,657
78.9083,16.2686,607
78.925,16.2686,529
78.9417,16.2686,445
78.9583,16.2686,409
78.975,16.2686,391
78.9917,16.2686,369
79.0083,16.2686,367
79.025,16.2686,325
79.0417,16.2686,339
79.0583,16.2686,313
79.075,16.2686,315
79.0917,16.2686,291
79.1083,16.2686,273
79.125,16.2686,251
79.1417,16.2686,261
79.1583,16.2686,291
79.175,16.2686,269
79.1917,16.2686,237
79.2083,16.2686,219
79.225,16.2686,193
79.2417,16.2686,239
79.2583,16.2686,321
79.275,16.2686,277
79.2917,16.2686,285
79.3083,16.2686,263
79.325,16.2686,277
79.3417,16.2686,329
79.3583,16.2686,357
79.375,16.2686,391
79.3917,16.2686,447
79.4083,16.2686,383
79.425,16.2686,341
79.4417,16.2686,325
79.4583,16.2686,331
79.475,16.2686,359
79.4917,16.2686,305
79.5083,16.2686,243
79.525,16.2686,289
79.5417,16.2686,237
79.5583,16.2686,181
79.575,16.2686,173
79.5917,16.2686,187
79.6083,16.2686,187
79.625,16.2686,193
79.6417,16.2686,215
79.6583,16.2686,217
79.675,16.2686,245
79.6917,16.2686,239
79.7083,16.2686,279
79.725,16.2686,221
79.7417,16.2686,239
79.7583,16.2686,177
79.775,16.2686,139
79.7917,16.2686,139
79.8083,16.2686,185
79.825,16.2686,149
79.8417,16.2686,127
79.8583,16.2686,133
79.875,16.2686,129
79.8917,16.2686,119
79.9083,16.2686,111
79.925,16.2686,109
79.9417,16.2686,103
79.9583,16.2686,97
79.975,16.2686,89
79.9917,16.2686,101
80.0083,16.2686,91
78.0083,16.2526,337
78.025,16.2526,355
78.0417,16.2526,353
78.0583,16.2526,351
78.075,16.2526,359
78.0917,16.2526,361
78.1083,16.2526,365
78.125,16.2526,415
78.1417,16.2526,425
78.1583,16.2526,407
78.175,16.2526,401
78.1917,16.2526,405
