Lat,Long,Elevation
77.625,16.9394,563
77.6417,16.9394,555
77.6583,16.9394,533
77.675,16.9394,513
77.6917,16.9394,497
77.7083,16.9394,493
77.725,16.9394,509
77.7417,16.9394,521
77.7583,16.9394,513
77.775,16.9394,499
77.7917,16.9394,505
77.8083,16.9394,527
77.825,16.9394,559
77.8417,16.9394,563
77.8583,16.9394,561
77.875,16.9394,565
77.8917,16.9394,595
77.9083,16.9394,609
77.925,16.9394,633
77.9417,16.9394,657
77.9583,16.9394,667
77.975,16.9394,655
77.9917,16.9394,649
78.0083,16.9394,639
78.025,16.9394,623
78.0417,16.9394,601
78.0583,16.9394,611
78.075,16.9394,611
78.0917,16.9394,627
78.1083,16.9394,627
78.125,16.9394,613
78.1417,16.9394,593
78.1583,16.9394,587
78.175,16.9394,567
78.1917,16.9394,565
78.2083,16.9394,571
78.225,16.9394,585
78.2417,16.9394,585
78.2583,16.9394,573
78.275,16.9394,573
78.2917,16.9394,569
78.3083,16.9394,587
77.1083,16.9235,493
77.125,16.9235,487
77.1417,16.9235,471
77.1583,16.9235,543
77.175,16.9235,511
77.1917,16.9235,515
77.2083,16.9235,505
77.225,16.9235,511
77.2417,16.9235,521
77.2583,16.9235,547
77.275,16.9235,549
77.2917,16.9235,563
77.3083,16.9235,599
77.325,16.9235,555
77.3417,16.9235,543
77.3583,16.9235,593
77.375,16.9235,579
77.3917,16.9235,595
77.4083,16.9235,609
77.425,16.9235,635
77.4417,16.9235,649
77.4583,16.9235,647
77.475,16.9235,645
77.4917,16.9235,619
77.5083,16.9235,591
77.525,16.9235,577
77.5417,16.9235,565
77.5583,16.9235,577
77.575,16.9235,565
77.5917,16.9235,557
77.6083,16.9235,549
77.625,16.9235,539
77.6417,16.9235,559
77.6583,16.9235,555
77.675,16.9235,515
77.6917,16.9235,495
77.7083,16.9235,485
77.725,16.9235,495
77.7417,16.9235,507
77.7583,16.9235,517
77.775,16.9235,499
77.7917,16.9235,509
77.8083,16.9235,517
77.825,16.9235,533
77.8417,16.9235,563
77.8583,16.9235,573
77.875,16.9235,565
77.8917,16.9235,585
77.9083,16.9235,663
77.925,16.9235,653
77.9417,16.9235,657
77.9583,16.9235,655
77.975,16.9235,641
77.9917,16.9235,631
78.0083,16.9235,623
78.025,16.9235,613
78.0417,16.9235,605
78.0583,16.9235,589
78.075,16.9235,595
78.0917,16.9235,607
78.1083,16.9235,605
78.125,16.9235,609
78.1417,16.9235,609
78.1583,16.9235,597
78.175,16.9235,575
78.1917,16.9235,563
78.2083,16.9235,557
78.225,16.9235,579
78.2417,16.9235,583
78.2583,16.9235,567
78.275,16.9235,557
78.2917,16.9235,571
78.3083,16.9235,583
77.1083,16.9076,489
77.125,16.9076,459
77.1417,16.9076,451
77.1583,16.9076,483
77.175,16.9076,485
77.1917,16.9076,493
77.2083,16.9076,503
77.225,16.9076,519
77.2417,16.9076,529
77.2583,16.9076,557
77.275,16.9076,559
77.2917,16.9076,581
77.3083,16.9076,617
77.325,16.9076,605
77.3417,16.9076,569
77.3583,16.9076,587
77.375,16.9076,603
77.3917,16.9076,605
77.4083,16.9076,639
77.425,16.9076,647
77.4417,16.9076,663
77.4583,16.9076,663
77.475,16.9076,639
77.4917,16.9076,607
77.5083,16.9076,579
77.525,16.9076,565
77.5417,16.9076,555
77.5583,16.9076,557
77.575,16.9076,559
77.5917,16.9076,545
77.6083,16.9076,533
77.625,16.9076,525
77.6417,16.9076,533
77.6583,16.9076,555
77.675,16.9076,535
77.6917,16.9076,513
77.7083,16.9076,491
77.725,16.9076,479
77.7417,16.9076,483
77.7583,16.9076,511
77.775,16.9076,531
77.7917,16.9076,523
77.8083,16.9076,535
77.825,16.9076,537
77.8417,16.9076,555
77.8583,16.9076,557
77.875,16.9076,545
77.8917,16.9076,561
77.9083,16.9076,599
77.925,16.9076,595
77.9417,16.9076,629
77.9583,16.9076,645
77.975,16.9076,641
77.9917,16.9076,637
78.0083,16.9076,633
78.025,16.9076,625
78.0417,16.9076,611
78.0583,16.9076,591
78.075,16.9076,577
78.0917,16.9076,591
78.1083,16.9076,587
78.125,16.9076,595
78.1417,16.9076,595
78.1583,16.9076,587
78.175,16.9076,569
78.1917,16.9076,551
78.2083,16.9076,553
78.225,16.9076,571
78.2417,16.9076,575
78.2583,16.9076,557
78.275,16.9076,553
78.2917,16.9076,573
78.3083,16.9076,575
77.1083,16.8916,469
77.125,16.8916,449
77.1417,16.8916,435
77.1583,16.8916,479
77.175,16.8916,461
77.1917,16.8916,483
77.2083,16.8916,497
77.225,16.8916,517
77.2417,16.8916,529
77.2583,16.8916,541
77.275,16.8916,555
77.2917,16.8916,573
77.3083,16.8916,617
77.325,16.8916,619
77.3417,16.8916,605
77.3583,16.8916,601
77.375,16.8916,615
77.3917,16.8916,633
77.4083,16.8916,625
77.425,16.8916,635
77.4417,16.8916,651
77.4583,16.8916,641
77.475,16.8916,609
77.4917,16.8916,593
77.5083,16.8916,579
77.525,16.8916,559
77.5417,16.8916,547
77.5583,16.8916,537
77.575,16.8916,537
77.5917,16.8916,535
77.6083,16.8916,529
77.625,16.8916,513
77.6417,16.8916,511
77.6583,16.8916,515
77.675,16.8916,531
77.6917,16.8916,509
77.7083,16.8916,493
77.725,16.8916,481
77.7417,16.8916,475
77.7583,16.8916,493
77.775,16.8916,503
77.7917,16.8916,523
77.8083,16.8916,541
77.825,16.8916,549
77.8417,16.8916,557
77.8583,16.8916,539
77.875,16.8916,535
77.8917,16.8916,547
77.9083,16.8916,577
77.925,16.8916,591
77.9417,16.8916,625
77.9583,16.8916,633
77.975,16.8916,653
77.9917,16.8916,643
78.0083,16.8916,625
78.025,16.8916,609
78.0417,16.8916,595
78.0583,16.8916,585
78.075,16.8916,573
78.0917,16.8916,569
78.1083,16.8916,571
78.125,16.8916,577
78.1417,16.8916,571
78.1583,16.8916,573
78.175,16.8916,565
78.1917,16.8916,549
78.2083,16.8916,545
78.225,16.8916,559
78.2417,16.8916,565
78.2583,16.8916,547
78.275,16.8916,549
78.2917,16.8916,565
78.3083,16.8916,567
77.1083,16.8757,475
77.125,16.8757,465
77.1417,16.8757,435
77.1583,16.8757,413
77.175,16.8757,437
77.1917,16.8757,489
77.2083,16.8757,483
77.225,16.8757,495
77.2417,16.8757,527
77.2583,16.8757,551
77.275,16.8757,557
77.2917,16.8757,575
77.3083,16.8757,593
77.325,16.8757,623
77.3417,16.8757,637
77.3583,16.8757,625
77.375,16.8757,631
77.3917,16.8757,611
77.4083,16.8757,617
77.425,16.8757,641
77.4417,16.8757,633
77.4583,16.8757,639
77.475,16.8757,609
77.4917,16.8757,579
77.5083,16.8757,567
77.525,16.8757,557
77.5417,16.8757,547
77.5583,16.8757,537
77.575,16.8757,531
77.5917,16.8757,521
77.6083,16.8757,519
77.625,16.8757,507
77.6417,16.8757,495
77.6583,16.8757,495
77.675,16.8757,507
77.6917,16.8757,505
77.7083,16.8757,491
77.725,16.8757,475
77.7417,16.8757,471
77.7583,16.8757,483
77.775,16.8757,501
77.7917,16.8757,539
77.8083,16.8757,523
77.825,16.8757,525
77.8417,16.8757,535
77.8583,16.8757,525
77.875,16.8757,519
77.8917,16.8757,529
77.9083,16.8757,549
77.925,16.8757,573
77.9417,16.8757,599
77.9583,16.8757,645
77.975,16.8757,653
77.9917,16.8757,651
78.0083,16.8757,635
78.025,16.8757,633
78.0417,16.8757,617
78.0583,16.8757,599
78.075,16.8757,579
78.0917,16.8757,565
78.1083,16.8757,557
78.125,16.8757,559
78.1417,16.8757,557
78.1583,16.8757,555
78.175,16.8757,551
78.1917,16.8757,539
78.2083,16.8757,539
78.225,16.8757,551
78.2417,16.8757,547
78.2583,16.8757,543
78.275,16.8757,541
78.2917,16.8757,557
78.3083,16.8757,553
77.1083,16.8597,431
77.125,16.8597,419
77.1417,16.8597,405
77.1583,16.8597,397
77.175,16.8597,429
77.1917,16.8597,479
77.2083,16.8597,469
77.225,16.8597,479
77.2417,16.8597,497
77.2583,16.8597,531
77.275,16.8597,541
77.2917,16.8597,559
77.3083,16.8597,601
77.325,16.8597,615
77.3417,16.8597,619
77.3583,16.8597,609
77.375,16.8597,613
77.3917,16.8597,583
77.4083,16.8597,603
77.425,16.8597,617
77.4417,16.8597,603
77.4583,16.8597,633
77.475,16.8597,613
77.4917,16.8597,583
77.5083,16.8597,577
77.525,16.8597,569
77.5417,16.8597,559
77.5583,16.8597,545
77.575,16.8597,551
77.5917,16.8597,529
77.6083,16.8597,515
77.625,16.8597,505
77.6417,16.8597,503
77.6583,16.8597,485
77.675,16.8597,495
77.6917,16.8597,493
77.7083,16.8597,475
77.725,16.8597,463
77.7417,16.8597,473
77.7583,16.8597,489
77.775,16.8597,481
77.7917,16.8597,489
77.8083,16.8597,497
77.825,16.8597,509
77.8417,16.8597,509
77.8583,16.8597,505
77.875,16.8597,511
77.8917,16.8597,523
77.9083,16.8597,537
77.925,16.8597,561
77.9417,16.8597,599
77.9583,16.8597,607
77.975,16.8597,625
77.9917,16.8597,643
78.0083,16.8597,639
78.025,16.8597,625
78.0417,16.8597,615
78.0583,16.8597,609
78.075,16.8597,591
78.0917,16.8597,579
78.1083,16.8597,567
78.125,16.8597,549
78.1417,16.8597,543
78.1583,16.8597,539
78.175,16.8597,535
78.1917,16.8597,535
78.2083,16.8597,531
78.225,16.8597,533
78.2417,16.8597,537
78.2583,16.8597,537
78.275,16.8597,531
78.2917,16.8597,541
78.3083,16.8597,539
77.1083,16.8438,415
77.125,16.8438,397
77.1417,16.8438,389
77.1583,16.8438,393
77.175,16.8438,401
77.1917,16.8438,411
77.2083,16.8438,429
77.225,16.8438,445
77.2417,16.8438,475
77.2583,16.8438,495
77.275,16.8438,515
77.2917,16.8438,537
77.3083,16.8438,573
77.325,16.8438,555
77.3417,16.8438,557
77.3583,16.8438,557
77.375,16.8438,569
77.3917,16.8438,531
77.4083,16.8438,535
77.425,16.8438,575
77.4417,16.8438,581
77.4583,16.8438,613
77.475,16.8438,597
77.4917,16.8438,587
77.5083,16.8438,579
77.525,16.8438,577
77.5417,16.8438,563
77.5583,16.8438,553
77.575,16.8438,541
77.5917,16.8438,537
77.6083,16.8438,525
77.625,16.8438,515
77.6417,16.8438,499
77.6583,16.8438,479
77.675,16.8438,477
77.6917,16.8438,471
77.7083,16.8438,469
77.725,16.8438,463
77.7417,16.8438,459
77.7583,16.8438,469
77.775,16.8438,465
77.7917,16.8438,473
77.8083,16.8438,481
77.825,16.8438,487
77.8417,16.8438,495
77.8583,16.8438,509
77.875,16.8438,525
77.8917,16.8438,525
77.9083,16.8438,531
77.925,16.8438,541
77.9417,16.8438,555
77.9583,16.8438,573
77.975,16.8438,597
77.9917,16.8438,627
78.0083,16.8438,643
78.025,16.8438,633
78.0417,16.8438,615
78.0583,16.8438,603
78.075,16.8438,587
78.0917,16.8438,573
78.1083,16.8438,563
78.125,16.8438,555
78.1417,16.8438,555
78.1583,16.8438,549
78.175,16.8438,541
78.1917,16.8438,529
78.2083,16.8438,523
78.225,16.8438,519
78.2417,16.8438,527
78.2583,16.8438,535
78.275,16.8438,521
78.2917,16.8438,525
78.3083,16.8438,531
77.1083,16.8278,395
77.125,16.8278,393
77.1417,16.8278,385
77.1583,16.8278,393
77.175,16.8278,399
77.1917,16.8278,403
77.2083,16.8278,413
77.225,16.8278,435
77.2417,16.8278,475
77.2583,16.8278,517
77.275,16.8278,517
77.2917,16.8278,523
77.3083,16.8278,517
77.325,16.8278,505
77.3417,16.8278,517
77.3583,16.8278,521
77.375,16.8278,517
77.3917,16.8278,533
77.4083,16.8278,491
77.425,16.8278,549
77.4417,16.8278,573
77.4583,16.8278,567
77.475,16.8278,563
77.4917,16.8278,561
77.5083,16.8278,561
77.525,16.8278,563
77.5417,16.8278,579
77.5583,16.8278,563
77.575,16.8278,533
77.5917,16.8278,521
77.6083,16.8278,517
77.625,16.8278,501
77.6417,16.8278,489
77.6583,16.8278,479
77.675,16.8278,465
77.6917,16.8278,457
77.7083,16.8278,451
77.725,16.8278,453
77.7417,16.8278,447
77.7583,16.8278,459
77.775,16.8278,467
77.7917,16.8278,479
77.8083,16.8278,485
77.825,16.8278,507
77.8417,16.8278,513
77.8583,16.8278,523
77.875,16.8278,535
77.8917,16.8278,541
77.9083,16.8278,539
77.925,16.8278,549
77.9417,16.8278,561
77.9583,16.8278,575
77.975,16.8278,605
77.9917,16.8278,639
78.0083,16.8278,649
78.025,16.8278,643
78.0417,16.8278,629
78.0583,16.8278,617
78.075,16.8278,597
78.0917,16.8278,579
78.1083,16.8278,565
78.125,16.8278,573
78.1417,16.8278,571
78.1583,16.8278,557
78.175,16.8278,547
78.1917,16.8278,539
78.2083,16.8278,527
78.225,16.8278,519
78.2417,16.8278,517
78.2583,16.8278,527
78.275,16.8278,513
78.2917,16.8278,517
78.3083,16.8278,533
77.1083,16.8119,387
77.125,16.8119,381
77.1417,16.8119,381
77.1583,16.8119,389
77.175,16.8119,391
77.1917,16.8119,397
77.2083,16.8119,403
77.225,16.8119,413
77.2417,16.8119,467
77.2583,16.8119,511
77.275,16.8119,483
77.2917,16.8119,485
77.3083,16.8119,461
77.325,16.8119,465
77.3417,16.8119,515
77.3583,16.8119,525
77.375,16.8119,463
77.3917,16.8119,495
77.4083,16.8119,477
77.425,16.8119,515
77.4417,16.8119,557
77.4583,16.8119,547
77.475,16.8119,543
77.4917,16.8119,545
77.5083,16.8119,543
77.525,16.8119,543
77.5417,16.8119,563
77.5583,16.8119,565
77.575,16.8119,549
77.5917,16.8119,529
77.6083,16.8119,507
77.625,16.8119,495
77.6417,16.8119,485
77.6583,16.8119,475
77.675,16.8119,473
77.6917,16.8119,477
77.7083,16.8119,461
77.725,16.8119,447
77.7417,16.8119,443
77.7583,16.8119,461
77.775,16.8119,475
77.7917,16.8119,461
77.8083,16.8119,479
77.825,16.8119,509
77.8417,16.8119,497
77.8583,16.8119,505
77.875,16.8119,533
77.8917,16.8119,553
77.9083,16.8119,551
77.925,16.8119,553
77.9417,16.8119,569
77.9583,16.8119,583
77.975,16.8119,599
77.9917,16.8119,605
78.0083,16.8119,619
78.025,16.8119,635
78.0417,16.8119,629
78.0583,16.8119,611
78.075,16.8119,595
78.0917,16.8119,583
78.1083,16.8119,579
78.125,16.8119,589
78.1417,16.8119,573
78.1583,16.8119,553
78.175,16.8119,539
78.1917,16.8119,529
78.2083,16.8119,517
78.225,16.8119,509
78.2417,16.8119,513
78.2583,16.8119,513
78.275,16.8119,509
78.2917,16.8119,523
78.3083,16.8119,517
77.1083,16.7959,387
77.125,16.7959,377
77.1417,16.7959,377
77.1583,16.7959,381
77.175,16.7959,385
77.1917,16.7959,391
77.2083,16.7959,395
77.225,16.7959,405
77.2417,16.7959,465
77.2583,16.7959,489
77.275,16.7959,477
77.2917,16.7959,451
77.3083,16.7959,449
77.325,16.7959,461
77.3417,16.7959,525
77.3583,16.7959,499
77.375,16.7959,449
77.3917,16.7959,451
77.4083,16.7959,495
77.425,16.7959,519
77.4417,16.7959,543
77.4583,16.7959,533
77.475,16.7959,519
77.4917,16.7959,519
77.5083,16.7959,521
77.525,16.7959,515
77.5417,16.7959,529
77.5583,16.7959,567
77.575,16.7959,557
77.5917,16.7959,545
77.6083,16.7959,517
77.625,16.7959,507
77.6417,16.7959,487
77.6583,16.7959,487
77.675,16.7959,493
77.6917,16.7959,485
77.7083,16.7959,477
77.725,16.7959,457
77.7417,16.7959,437
77.7583,16.7959,445
77.775,16.7959,457
77.7917,16.7959,453
77.8083,16.7959,467
77.825,16.7959,489
77.8417,16.7959,481
77.8583,16.7959,491
77.875,16.7959,501
77.8917,16.7959,543
77.9083,16.7959,541
77.925,16.7959,573
77.9417,16.7959,571
77.9583,16.7959,583
77.975,16.7959,583
77.9917,16.7959,579
78.0083,16.7959,583
78.025,16.7959,613
78.0417,16.7959,619
78.0583,16.7959,611
78.075,16.7959,601
78.0917,16.7959,603
78.1083,16.7959,589
78.125,16.7959,597
78.1417,16.7959,571
78.1583,16.7959,551
78.175,16.7959,533
78.1917,16.7959,529
78.2083,16.7959,525
78.225,16.7959,505
78.2417,16.7959,511
78.2583,16.7959,507
78.275,16.7959,509
78.2917,16.7959,513
78.3083,16.7959,503
77.1083,16.7799,385
77.125,16.7799,373
77.1417,16.7799,373
77.1583,16.7799,377
77.175,16.7799,387
77.1917,16.7799,397
77.2083,16.7799,401
77.225,16.7799,413
77.2417,16.7799,429
77.2583,16.7799,473
77.275,16.7799,469
77.2917,16.7799,447
77.3083,16.7799,441
77.325,16.7799,451
77.3417,16.7799,459
77.3583,16.7799,441
77.375,16.7799,437
77.3917,16.7799,435
77.4083,16.7799,439
77.425,16.7799,481
77.4417,16.7799,535
77.4583,16.7799,497
77.475,16.7799,507
77.4917,16.7799,493
77.5083,16.7799,507
77.525,16.7799,481
77.5417,16.7799,503
77.5583,16.7799,531
77.575,16.7799,541
77.5917,16.7799,539
77.6083,16.7799,539
77.625,16.7799,519
77.6417,16.7799,511
77.6583,16.7799,507
77.675,16.7799,509
77.6917,16.7799,483
77.7083,16.7799,487
77.725,16.7799,457
77.7417,16.7799,437
77.7583,16.7799,437
77.775,16.7799,445
77.7917,16.7799,441
77.8083,16.7799,469
77.825,16.7799,453
77.8417,16.7799,469
77.8583,16.7799,473
77.875,16.7799,475
77.8917,16.7799,509
77.9083,16.7799,537
77.925,16.7799,573
77.9417,16.7799,577
77.9583,16.7799,587
77.975,16.7799,567
77.9917,16.7799,553
78.0083,16.7799,547
78.025,16.7799,577
78.0417,16.7799,607
78.0583,16.7799,583
78.075,16.7799,609
78.0917,16.7799,607
78.1083,16.7799,587
78.125,16.7799,565
78.1417,16.7799,553
78.1583,16.7799,543
78.175,16.7799,529
78.1917,16.7799,517
78.2083,16.7799,513
78.225,16.7799,503
78.2417,16.7799,517
78.2583,16.7799,505
78.275,16.7799,499
78.2917,16.7799,501
78.3083,16.7799,499
77.1083,16.764,373
77.125,16.764,369
77.1417,16.764,387
77.1583,16.764,391
77.175,16.764,393
77.1917,16.764,407
77.2083,16.764,427
77.225,16.764,421
77.2417,16.764,433
77.2583,16.764,461
77.275,16.764,453
77.2917,16.764,443
77.3083,16.764,433
77.325,16.764,435
77.3417,16.764,431
77.3583,16.764,425
77.375,16.764,425
77.3917,16.764,423
77.4083,16.764,425
77.425,16.764,469
77.4417,16.764,549
77.4583,16.764,491
77.475,16.764,473
77.4917,16.764,457
77.5083,16.764,477
77.525,16.764,463
77.5417,16.764,469
77.5583,16.764,511
77.575,16.764,533
77.5917,16.764,531
77.6083,16.764,527
77.625,16.764,517
77.6417,16.764,513
77.6583,16.764,539
77.675,16.764,547
77.6917,16.764,503
77.7083,16.764,461
77.725,16.764,449
77.7417,16.764,439
77.7583,16.764,425
77.775,16.764,459
77.7917,16.764,437
77.8083,16.764,437
77.825,16.764,439
77.8417,16.764,449
77.8583,16.764,459
77.875,16.764,505
77.8917,16.764,497
77.9083,16.764,515
77.925,16.764,533
77.9417,16.764,555
77.9583,16.764,553
77.975,16.764,539
77.9917,16.764,547
78.0083,16.764,521
78.025,16.764,523
78.0417,16.764,527
78.0583,16.764,545
78.075,16.764,561
78.0917,16.764,571
78.1083,16.764,575
78.125,16.764,565
78.1417,16.764,543
78.1583,16.764,529
78.175,16.764,523
78.1917,16.764,513
78.2083,16.764,499
78.225,16.764,497
78.2417,16.764,509
78.2583,16.764,511
78.275,16.764,495
78.2917,16.764,489
78.3083,16.764,493
77.1083,16.748,367
77.125,16.748,367
77.1417,16.748,375
77.1583,16.748,391
77.175,16.748,405
77.1917,16.748,393
77.2083,16.748,403
77.225,16.748,425
77.2417,16.748,433
77.2583,16.748,439
77.275,16.748,439
77.2917,16.748,435
77.3083,16.748,427
77.325,16.748,427
77.3417,16.748,421
77.3583,16.748,415
77.375,16.748,415
77.3917,16.748,415
77.4083,16.748,419
77.425,16.748,423
77.4417,16.748,495
77.4583,16.748,463
77.475,16.748,437
77.4917,16.748,439
77.5083,16.748,453
77.525,16.748,453
77.5417,16.748,455
77.5583,16.748,469
77.575,16.748,483
77.5917,16.748,505
77.6083,16.748,535
77.625,16.748,541
77.6417,16.748,523
77.6583,16.748,549
77.675,16.748,581
77.6917,16.748,495
77.7083,16.748,465
77.725,16.748,497
77.7417,16.748,443
77.7583,16.748,429
77.775,16.748,423
77.7917,16.748,459
77.8083,16.748,429
77.825,16.748,437
77.8417,16.748,445
77.8583,16.748,459
77.875,16.748,489
77.8917,16.748,519
77.9083,16.748,575
77.925,16.748,563
77.9417,16.748,559
77.9583,16.748,553
77.975,16.748,535
77.9917,16.748,509
78.0083,16.748,507
78.025,16.748,505
78.0417,16.748,503
78.0583,16.748,505
78.075,16.748,523
78.0917,16.748,549
78.1083,16.748,557
78.125,16.748,559
78.1417,16.748,551
78.1583,16.748,529
78.175,16.748,515
78.1917,16.748,507
78.2083,16.748,495
78.225,16.748,491
78.2417,16.748,495
78.2583,16.748,497
78.275,16.748,501
78.2917,16.748,487
78.3083,16.748,485
77.1083,16.7321,371
77.125,16.7321,365
77.1417,16.7321,369
77.1583,16.7321,377
77.175,16.7321,395
77.1917,16.7321,385
77.2083,16.7321,397
77.225,16.7321,407
77.2417,16.7321,407
77.2583,16.7321,421
77.275,16.7321,433
77.2917,16.7321,431
77.3083,16.7321,423
77.325,16.7321,419
77.3417,16.7321,415
77.3583,16.7321,409
77.375,16.7321,409
77.3917,16.7321,409
77.4083,16.7321,411
77.425,16.7321,411
77.4417,16.7321,417
77.4583,16.7321,441
77.475,16.7321,425
77.4917,16.7321,425
77.5083,16.7321,433
77.525,16.7321,439
77.5417,16.7321,437
77.5583,16.7321,443
77.575,16.7321,455
77.5917,16.7321,483
77.6083,16.7321,531
77.625,16.7321,555
77.6417,16.7321,551
77.6583,16.7321,553
77.675,16.7321,571
77.6917,16.7321,513
77.7083,16.7321,459
77.725,16.7321,457
77.7417,16.7321,431
77.7583,16.7321,415
77.775,16.7321,411
77.7917,16.7321,427
77.8083,16.7321,465
77.825,16.7321,479
77.8417,16.7321,485
77.8583,16.7321,473
77.875,16.7321,461
77.8917,16.7321,501
77.9083,16.7321,515
77.925,16.7321,533
77.9417,16.7321,515
77.9583,16.7321,517
77.975,16.7321,505
77.9917,16.7321,489
78.0083,16.7321,485
78.025,16.7321,481
78.0417,16.7321,481
78.0583,16.7321,495
78.075,16.7321,501
78.0917,16.7321,519
78.1083,16.7321,539
78.125,16.7321,535
78.1417,16.7321,531
78.1583,16.7321,521
78.175,16.7321,511
78.1917,16.7321,503
78.2083,16.7321,505
78.225,16.7321,493
78.2417,16.7321,487
78.2583,16.7321,485
78.275,16.7321,489
78.2917,16.7321,489
78.3083,16.7321,479
77.1083,16.7161,377
77.125,16.7161,371
77.1417,16.7161,365
77.1583,16.7161,369
77.175,16.7161,371
77.1917,16.7161,377
77.2083,16.7161,387
77.225,16.7161,391
77.2417,16.7161,399
77.2583,16.7161,409
77.275,16.7161,417
77.2917,16.7161,429
77.3083,16.7161,419
77.325,16.7161,415
77.3417,16.7161,415
77.3583,16.7161,407
77.375,16.7161,403
77.3917,16.7161,403
77.4083,16.7161,405
77.425,16.7161,403
77.4417,16.7161,403
77.4583,16.7161,409
77.475,16.7161,413
77.4917,16.7161,411
77.5083,16.7161,417
77.525,16.7161,423
77.5417,16.7161,427
77.5583,16.7161,437
77.575,16.7161,451
77.5917,16.7161,453
77.6083,16.7161,465
77.625,16.7161,537
77.6417,16.7161,569
77.6583,16.7161,623
77.675,16.7161,543
77.6917,16.7161,495
77.7083,16.7161,479
77.725,16.7161,461
77.7417,16.7161,437
77.7583,16.7161,419
77.775,16.7161,407
77.7917,16.7161,439
77.8083,16.7161,497
77.825,16.7161,533
77.8417,16.7161,549
77.8583,16.7161,507
77.875,16.7161,461
77.8917,16.7161,451
77.9083,16.7161,463
77.925,16.7161,503
77.9417,16.7161,503
77.9583,16.7161,493
77.975,16.7161,483
77.9917,16.7161,481
78.0083,16.7161,471
78.025,16.7161,465
78.0417,16.7161,469
78.0583,16.7161,481
78.075,16.7161,483
78.0917,16.7161,499
78.1083,16.7161,521
78.125,16.7161,535
78.1417,16.7161,525
78.1583,16.7161,525
78.175,16.7161,515
78.1917,16.7161,521
78.2083,16.7161,515
78.225,16.7161,505
78.2417,16.7161,491
78.2583,16.7161,479
78.275,16.7161,477
78.2917,16.7161,483
78.3083,16.7161,475
77.1083,16.7001,375
77.125,16.7001,373
77.1417,16.7001,367
77.1583,16.7001,367
77.175,16.7001,373
77.1917,16.7001,377
77.2083,16.7001,383
77.225,16.7001,393
77.2417,16.7001,403
77.2583,16.7001,403
77.275,16.7001,415
77.2917,16.7001,431
77.3083,16.7001,431
77.325,16.7001,417
77.3417,16.7001,409
77.3583,16.7001,405
77.375,16.7001,399
77.3917,16.7001,399
77.4083,16.7001,399
77.425,16.7001,397
77.4417,16.7001,397
77.4583,16.7001,401
77.475,16.7001,403
77.4917,16.7001,405
77.5083,16.7001,411
77.525,16.7001,415
77.5417,16.7001,417
77.5583,16.7001,431
77.575,16.7001,431
77.5917,16.7001,435
77.6083,16.7001,437
77.625,16.7001,471
77.6417,16.7001,555
77.6583,16.7001,557
77.675,16.7001,507
77.6917,16.7001,495
77.7083,16.7001,467
77.725,16.7001,473
77.7417,16.7001,477
77.7583,16.7001,421
77.775,16.7001,407
77.7917,16.7001,423
77.8083,16.7001,461
77.825,16.7001,489
77.8417,16.7001,493
77.8583,16.7001,473
77.875,16.7001,437
77.8917,16.7001,439
77.9083,16.7001,437
77.925,16.7001,449
77.9417,16.7001,447
77.9583,16.7001,457
77.975,16.7001,469
77.9917,16.7001,471
78.0083,16.7001,467
78.025,16.7001,463
78.0417,16.7001,455
78.0583,16.7001,461
78.075,16.7001,473
78.0917,16.7001,485
78.1083,16.7001,503
78.125,16.7001,523
78.1417,16.7001,537
78.1583,16.7001,535
78.175,16.7001,525
78.1917,16.7001,527
78.2083,16.7001,523
78.225,16.7001,511
78.2417,16.7001,497
78.2583,16.7001,487
78.275,16.7001,475
78.2917,16.7001,471
78.3083,16.7001,471
77.1083,16.6842,371
77.125,16.6842,365
77.1417,16.6842,367
77.1583,16.6842,365
77.175,16.6842,369
77.1917,16.6842,377
77.2083,16.6842,387
77.225,16.6842,391
77.2417,16.6842,393
77.2583,16.6842,413
77.275,16.6842,429
77.2917,16.6842,427
77.3083,16.6842,431
77.325,16.6842,431
77.3417,16.6842,421
77.3583,16.6842,409
77.375,16.6842,403
77.3917,16.6842,395
77.4083,16.6842,393
77.425,16.6842,391
77.4417,16.6842,391
77.4583,16.6842,395
77.475,16.6842,395
77.4917,16.6842,399
77.5083,16.6842,403
77.525,16.6842,407
77.5417,16.6842,417
77.5583,16.6842,423
77.575,16.6842,427
77.5917,16.6842,425
77.6083,16.6842,423
77.625,16.6842,423
77.6417,16.6842,433
77.6583,16.6842,467
77.675,16.6842,511
77.6917,16.6842,475
77.7083,16.6842,447
77.725,16.6842,423
77.7417,16.6842,417
77.7583,16.6842,403
77.775,16.6842,401
77.7917,16.6842,413
77.8083,16.6842,423
77.825,16.6842,477
77.8417,16.6842,439
77.8583,16.6842,423
77.875,16.6842,419
77.8917,16.6842,419
77.9083,16.6842,423
77.925,16.6842,431
77.9417,16.6842,443
77.9583,16.6842,455
77.975,16.6842,475
77.9917,16.6842,449
78.0083,16.6842,449
78.025,16.6842,449
78.0417,16.6842,443
78.0583,16.6842,461
78.075,16.6842,479
78.0917,16.6842,467
78.1083,16.6842,497
78.125,16.6842,513
78.1417,16.6842,529
78.1583,16.6842,537
78.175,16.6842,545
78.1917,16.6842,525
78.2083,16.6842,513
78.225,16.6842,509
78.2417,16.6842,499
78.2583,16.6842,485
78.275,16.6842,475
78.2917,16.6842,469
78.3083,16.6842,465
77.1083,16.6682,377
