Lat,Long,Bouger_gravity
78.1417,16.7799,-4.6
78.1583,16.7799,-5.7
78.175,16.7799,-7.2
78.1917,16.7799,-8.8
78.2083,16.7799,-10.4
78.225,16.7799,-11.9
78.2417,16.7799,-13.2
78.2583,16.7799,-14
78.275,16.7799,-14.3
78.2917,16.7799,-14.1
78.3083,16.7799,-13.4
77.1083,16.764,-48.7
77.125,16.764,-48.6
77.1417,16.764,-48.3
77.1583,16.764,-47.6
77.175,16.764,-46.4
77.1917,16.764,-44.7
77.2083,16.764,-42.5
77.225,16.764,-40.1
77.2417,16.764,-37.8
77.2583,16.764,-35.8
77.275,16.764,-34.4
77.2917,16.764,-33.5
77.3083,16.764,-33
77.325,16.764,-32.9
77.3417,16.764,-32.8
77.3583,16.764,-32.4
77.375,16.764,-31.6
77.3917,16.764,-30.2
77.4083,16.764,-28.5
77.425,16.764,-26.4
77.4417,16.764,-24.3
77.4583,16.764,-22.5
77.475,16.764,-20.9
77.4917,16.764,-19.8
77.5083,16.764,-19.1
77.525,16.764,-18.6
77.5417,16.764,-18.1
77.5583,16.764,-17.6
77.575,16.764,-16.9
77.5917,16.764,-16.1
77.6083,16.764,-15.3
77.625,16.764,-14.6
77.6417,16.764,-14.3
77.6583,16.764,-14.3
77.675,16.764,-14.9
77.6917,16.764,-15.9
77.7083,16.764,-17.2
77.725,16.764,-18.4
77.7417,16.764,-19.5
77.7583,16.764,-20.2
77.775,16.764,-20.2
77.7917,16.764,-19.6
77.8083,16.764,-18.4
77.825,16.764,-16.6
77.8417,16.764,-14.4
77.8583,16.764,-12
77.875,16.764,-9.6
77.8917,16.764,-7.3
77.9083,16.764,-5.3
77.925,16.764,-3.8
77.9417,16.764,-2.6
77.9583,16.764,-1.9
77.975,16.764,-1.7
77.9917,16.764,-1.7
78.0083,16.764,-2
78.025,16.764,-2.3
78.0417,16.764,-2.6
78.0583,16.764,-2.9
78.075,16.764,-3.1
78.0917,16.764,-3.3
78.1083,16.764,-3.5
78.125,16.764,-4
78.1417,16.764,-4.7
78.1583,16.764,-5.8
78.175,16.764,-7.2
78.1917,16.764,-8.9
78.2083,16.764,-10.8
78.225,16.764,-12.5
78.2417,16.764,-14
78.2583,16.764,-15
78.275,16.764,-15.5
78.2917,16.764,-15.5
78.3083,16.764,-14.9
77.1083,16.748,-48.4
77.125,16.748,-48.3
77.1417,16.748,-48.1
77.1583,16.748,-47.6
77.175,16.748,-46.5
77.1917,16.748,-45
77.2083,16.748,-43.1
77.225,16.748,-40.9
77.2417,16.748,-38.7
77.2583,16.748,-36.9
77.275,16.748,-35.5
77.2917,16.748,-34.6
77.3083,16.748,-34.3
77.325,16.748,-34.2
77.3417,16.748,-34.2
77.3583,16.748,-33.9
77.375,16.748,-33.2
77.3917,16.748,-32.1
77.4083,16.748,-30.4
77.425,16.748,-28.5
77.4417,16.748,-26.4
77.4583,16.748,-24.5
77.475,16.748,-22.8
77.4917,16.748,-21.6
77.5083,16.748,-20.7
77.525,16.748,-20
77.5417,16.748,-19.4
77.5583,16.748,-18.6
77.575,16.748,-17.8
77.5917,16.748,-16.8
77.6083,16.748,-15.7
77.625,16.748,-14.8
77.6417,16.748,-14.2
77.6583,16.748,-14
77.675,16.748,-14.5
77.6917,16.748,-15.4
77.7083,16.748,-16.7
77.725,16.748,-18.2
77.7417,16.748,-19.5
77.7583,16.748,-20.4
77.775,16.748,-20.8
77.7917,16.748,-20.4
77.8083,16.748,-19.3
77.825,16.748,-17.6
77.8417,16.748,-15.5
77.8583,16.748,-13.1
77.875,16.748,-10.7
77.8917,16.748,-8.5
77.9083,16.748,-6.7
77.925,16.748,-5.3
77.9417,16.748,-4.5
77.9583,16.748,-4.1
77.975,16.748,-4
77.9917,16.748,-4.3
78.0083,16.748,-4.6
78.025,16.748,-4.8
78.0417,16.748,-5
78.0583,16.748,-4.9
78.075,16.748,-4.7
78.0917,16.748,-4.5
78.1083,16.748,-4.4
78.125,16.748,-4.5
78.1417,16.748,-5
78.1583,16.748,-6
78.175,16.748,-7.4
78.1917,16.748,-9.2
78.2083,16.748,-11.1
78.225,16.748,-13
78.2417,16.748,-14.7
78.2583,16.748,-15.9
78.275,16.748,-16.5
78.2917,16.748,-16.6
78.3083,16.748,-16.3
77.1083,16.7321,-48
77.125,16.7321,-48
77.1417,16.7321,-47.9
77.1583,16.7321,-47.5
77.175,16.7321,-46.7
77.1917,16.7321,-45.4
77.2083,16.7321,-43.7
77.225,16.7321,-41.7
77.2417,16.7321,-39.6
77.2583,16.7321,-37.8
77.275,16.7321,-36.4
77.2917,16.7321,-35.5
77.3083,16.7321,-35.1
77.325,16.7321,-35
77.3417,16.7321,-35
77.3583,16.7321,-34.8
77.375,16.7321,-34.3
77.3917,16.7321,-33.3
77.4083,16.7321,-31.9
77.425,16.7321,-30.2
77.4417,16.7321,-28.3
77.4583,16.7321,-26.5
77.475,16.7321,-24.9
77.4917,16.7321,-23.6
77.5083,16.7321,-22.6
77.525,16.7321,-21.8
77.5417,16.7321,-21.1
77.5583,16.7321,-20.2
77.575,16.7321,-19.2
77.5917,16.7321,-18
77.6083,16.7321,-16.7
77.625,16.7321,-15.6
77.6417,16.7321,-14.7
77.6583,16.7321,-14.4
77.675,16.7321,-14.7
77.6917,16.7321,-15.5
77.7083,16.7321,-16.8
77.725,16.7321,-18.3
77.7417,16.7321,-19.8
77.7583,16.7321,-20.9
77.775,16.7321,-21.4
77.7917,16.7321,-21.2
77.8083,16.7321,-20.2
77.825,16.7321,-18.7
77.8417,16.7321,-16.6
77.8583,16.7321,-14.3
77.875,16.7321,-12
77.8917,16.7321,-9.9
77.9083,16.7321,-8.3
77.925,16.7321,-7.1
77.9417,16.7321,-6.5
77.9583,16.7321,-6.4
77.975,16.7321,-6.6
77.9917,16.7321,-6.9
78.0083,16.7321,-7.3
78.025,16.7321,-7.4
78.0417,16.7321,-7.3
78.0583,16.7321,-7
78.075,16.7321,-6.5
78.0917,16.7321,-5.9
78.1083,16.7321,-5.4
78.125,16.7321,-5.3
78.1417,16.7321,-5.6
78.1583,16.7321,-6.4
78.175,16.7321,-7.7
78.1917,16.7321,-9.4
78.2083,16.7321,-11.3
78.225,16.7321,-13.2
78.2417,16.7321,-15
78.2583,16.7321,-16.3
78.275,16.7321,-17.1
78.2917,16.7321,-17.4
78.3083,16.7321,-17.2
77.1083,16.7161,-47.5
77.125,16.7161,-47.7
77.1417,16.7161,-47.8
77.1583,16.7161,-47.6
77.175,16.7161,-47
77.1917,16.7161,-45.9
77.2083,16.7161,-44.4
77.225,16.7161,-42.5
77.2417,16.7161,-40.5
77.2583,16.7161,-38.7
77.275,16.7161,-37.2
77.2917,16.7161,-36.2
77.3083,16.7161,-35.6
77.325,16.7161,-35.4
77.3417,16.7161,-35.3
77.3583,16.7161,-35.2
77.375,16.7161,-34.9
77.3917,16.7161,-34.1
77.4083,16.7161,-33
77.425,16.7161,-31.6
77.4417,16.7161,-30
77.4583,16.7161,-28.4
77.475,16.7161,-27
77.4917,16.7161,-25.8
77.5083,16.7161,-24.9
77.525,16.7161,-24
77.5417,16.7161,-23.2
77.5583,16.7161,-22.2
77.575,16.7161,-21
77.5917,16.7161,-19.7
77.6083,16.7161,-18.2
77.625,16.7161,-16.9
77.6417,16.7161,-15.9
77.6583,16.7161,-15.4
77.675,16.7161,-15.5
77.6917,16.7161,-16.2
77.7083,16.7161,-17.5
77.725,16.7161,-18.9
77.7417,16.7161,-20.4
77.7583,16.7161,-21.5
77.775,16.7161,-22.1
77.7917,16.7161,-22
77.8083,16.7161,-21.1
77.825,16.7161,-19.6
77.8417,16.7161,-17.6
77.8583,16.7161,-15.4
77.875,16.7161,-13.2
77.8917,16.7161,-11.4
77.9083,16.7161,-9.9
77.925,16.7161,-9
77.9417,16.7161,-8.7
77.9583,16.7161,-8.7
77.975,16.7161,-9.1
77.9917,16.7161,-9.5
78.0083,16.7161,-9.8
78.025,16.7161,-9.9
78.0417,16.7161,-9.6
78.0583,16.7161,-9
78.075,16.7161,-8.2
78.0917,16.7161,-7.3
78.1083,16.7161,-6.5
78.125,16.7161,-6.1
78.1417,16.7161,-6.2
78.1583,16.7161,-6.8
78.175,16.7161,-7.9
78.1917,16.7161,-9.5
78.2083,16.7161,-11.3
78.225,16.7161,-13.1
78.2417,16.7161,-14.8
78.2583,16.7161,-16.1
78.275,16.7161,-17.1
78.2917,16.7161,-17.5
78.3083,16.7161,-17.6
77.1083,16.7001,-47
77.125,16.7001,-47.4
77.1417,16.7001,-47.7
77.1583,16.7001,-47.7
77.175,16.7001,-47.3
77.1917,16.7001,-46.5
77.2083,16.7001,-45.1
77.225,16.7001,-43.4
77.2417,16.7001,-41.5
77.2583,16.7001,-39.6
77.275,16.7001,-38
77.2917,16.7001,-36.8
77.3083,16.7001,-36
77.325,16.7001,-35.6
77.3417,16.7001,-35.4
77.3583,16.7001,-35.3
77.375,16.7001,-35.1
77.3917,16.7001,-34.6
77.4083,16.7001,-33.8
77.425,16.7001,-32.7
77.4417,16.7001,-31.5
77.4583,16.7001,-30.2
77.475,16.7001,-29.1
77.4917,16.7001,-28
77.5083,16.7001,-27.2
77.525,16.7001,-26.3
77.5417,16.7001,-25.4
77.5583,16.7001,-24.4
77.575,16.7001,-23.1
77.5917,16.7001,-21.6
77.6083,16.7001,-20.1
77.625,16.7001,-18.7
77.6417,16.7001,-17.6
77.6583,16.7001,-17
77.675,16.7001,-17
77.6917,16.7001,-17.5
77.7083,16.7001,-18.6
77.725,16.7001,-19.9
77.7417,16.7001,-21.3
77.7583,16.7001,-22.3
77.775,16.7001,-22.9
77.7917,16.7001,-22.8
77.8083,16.7001,-21.9
77.825,16.7001,-20.5
77.8417,16.7001,-18.6
77.8583,16.7001,-16.5
77.875,16.7001,-14.5
77.8917,16.7001,-12.8
77.9083,16.7001,-11.5
77.925,16.7001,-10.8
77.9417,16.7001,-10.7
77.9583,16.7001,-10.9
77.975,16.7001,-11.3
77.9917,16.7001,-11.8
78.0083,16.7001,-12
78.025,16.7001,-12
78.0417,16.7001,-11.5
78.0583,16.7001,-10.8
78.075,16.7001,-9.7
78.0917,16.7001,-8.6
78.1083,16.7001,-7.7
78.125,16.7001,-7
78.1417,16.7001,-6.9
78.1583,16.7001,-7.2
78.175,16.7001,-8.1
78.1917,16.7001,-9.4
78.2083,16.7001,-11
78.225,16.7001,-12.6
78.2417,16.7001,-14.1
78.2583,16.7001,-15.4
78.275,16.7001,-16.4
78.2917,16.7001,-17.1
78.3083,16.7001,-17.4
77.1083,16.6842,-46.6
77.125,16.6842,-47.1
77.1417,16.6842,-47.6
77.1583,16.6842,-47.8
77.175,16.6842,-47.6
77.1917,16.6842,-47
77.2083,16.6842,-45.8
77.225,16.6842,-44.2
77.2417,16.6842,-42.4
77.2583,16.6842,-40.5
77.275,16.6842,-38.8
77.2917,16.6842,-37.4
77.3083,16.6842,-36.4
77.325,16.6842,-35.8
77.3417,16.6842,-35.5
77.3583,16.6842,-35.3
77.375,16.6842,-35.1
77.3917,16.6842,-34.8
77.4083,16.6842,-34.3
77.425,16.6842,-33.6
77.4417,16.6842,-32.7
77.4583,16.6842,-31.8
77.475,16.6842,-30.9
77.4917,16.6842,-30
77.5083,16.6842,-29.2
77.525,16.6842,-28.4
77.5417,16.6842,-27.5
77.5583,16.6842,-26.4
77.575,16.6842,-25.1
77.5917,16.6842,-23.6
77.6083,16.6842,-22.1
77.625,16.6842,-20.7
77.6417,16.6842,-19.5
77.6583,16.6842,-18.9
77.675,16.6842,-18.8
77.6917,16.6842,-19.2
77.7083,16.6842,-20.1
77.725,16.6842,-21.3
77.7417,16.6842,-22.4
77.7583,16.6842,-23.3
77.775,16.6842,-23.7
77.7917,16.6842,-23.5
77.8083,16.6842,-22.7
77.825,16.6842,-21.2
77.8417,16.6842,-19.4
77.8583,16.6842,-17.5
77.875,16.6842,-15.7
77.8917,16.6842,-14.2
77.9083,16.6842,-13.1
77.925,16.6842,-12.5
77.9417,16.6842,-12.5
77.9583,16.6842,-12.8
77.975,16.6842,-13.2
77.9917,16.6842,-13.6
78.0083,16.6842,-13.8
78.025,16.6842,-13.7
78.0417,16.6842,-13.1
78.0583,16.6842,-12.2
78.075,16.6842,-11.1
78.0917,16.6842,-9.9
78.1083,16.6842,-8.8
78.125,16.6842,-8
78.1417,16.6842,-7.6
78.1583,16.6842,-7.7
78.175,16.6842,-8.3
78.1917,16.6842,-9.2
78.2083,16.6842,-10.5
78.225,16.6842,-11.8
78.2417,16.6842,-13.1
78.2583,16.6842,-14.3
78.275,16.6842,-15.3
78.2917,16.6842,-16.1
78.3083,16.6842,-16.7
77.1083,16.6682,-46.1
77.125,16.6682,-46.8
77.1417,16.6682,-47.5
77.1583,16.6682,-47.8
77.175,16.6682,-47.8
77.1917,16.6682,-47.4
77.2083,16.6682,-46.4
77.225,16.6682,-45
77.2417,16.6682,-43.3
77.2583,16.6682,-41.4
77.275,16.6682,-39.6
77.2917,16.6682,-38.1
77.3083,16.6682,-36.9
77.325,16.6682,-36.1
77.3417,16.6682,-35.7
77.3583,16.6682,-35.4
77.375,16.6682,-35.2
77.3917,16.6682,-35
77.4083,16.6682,-34.7
77.425,16.6682,-34.2
77.4417,16.6682,-33.6
77.4583,16.6682,-32.9
77.475,16.6682,-32.3
77.4917,16.6682,-31.6
77.5083,16.6682,-30.9
77.525,16.6682,-30.1
77.5417,16.6682,-29.2
77.5583,16.6682,-28.1
77.575,16.6682,-26.8
77.5917,16.6682,-25.4
77.6083,16.6682,-23.9
77.625,16.6682,-22.6
77.6417,16.6682,-21.5
77.6583,16.6682,-20.9
77.675,16.6682,-20.7
77.6917,16.6682,-21.1
77.7083,16.6682,-21.8
77.725,16.6682,-22.7
77.7417,16.6682,-23.7
77.7583,16.6682,-24.3
77.775,16.6682,-24.6
77.7917,16.6682,-24.2
77.8083,16.6682,-23.4
77.825,16.6682,-22
77.8417,16.6682,-20.3
77.8583,16.6682,-18.5
77.875,16.6682,-16.8
77.8917,16.6682,-15.5
77.9083,16.6682,-14.6
77.925,16.6682,-14.1
77.9417,16.6682,-14.1
77.9583,16.6682,-14.3
77.975,16.6682,-14.7
77.9917,16.6682,-15.1
78.0083,16.6682,-15.2
78.025,16.6682,-15
78.0417,16.6682,-14.4
78.0583,16.6682,-13.4
78.075,16.6682,-12.2
78.0917,16.6682,-11
78.1083,16.6682,-9.8
78.125,16.6682,-8.9
78.1417,16.6682,-8.4
78.1583,16.6682,-8.2
78.175,16.6682,-8.5
78.1917,16.6682,-9
78.2083,16.6682,-9.9
78.225,16.6682,-10.8
78.2417,16.6682,-11.9
78.2583,16.6682,-12.9
78.275,16.6682,-13.9
78.2917,16.6682,-14.8
78.3083,16.6682,-15.7
77.1083,16.6522,-45.7
77.125,16.6522,-46.5
77.1417,16.6522,-47.2
77.1583,16.6522,-47.7
77.175,16.6522,-47.8
77.1917,16.6522,-47.5
77.2083,16.6522,-46.7
77.225,16.6522,-45.5
77.2417,16.6522,-44
77.2583,16.6522,-42.3
77.275,16.6522,-40.5
77.2917,16.6522,-38.9
77.3083,16.6522,-37.6
77.325,16.6522,-36.7
77.3417,16.6522,-36.1
77.3583,16.6522,-35.7
77.375,16.6522,-35.4
77.3917,16.6522,-35.2
77.4083,16.6522,-35
77.425,16.6522,-34.7
77.4417,16.6522,-34.2
77.4583,16.6522,-33.7
77.475,16.6522,-33.2
77.4917,16.6522,-32.6
77.5083,16.6522,-31.9
77.525,16.6522,-31.2
77.5417,16.6522,-30.3
77.5583,16.6522,-29.2
77.575,16.6522,-28
77.5917,16.6522,-26.8
77.6083,16.6522,-25.4
77.625,16.6522,-24.3
77.6417,16.6522,-23.4
77.6583,16.6522,-22.8
77.675,16.6522,-22.7
77.6917,16.6522,-23
77.7083,16.6522,-23.5
77.725,16.6522,-24.3
77.7417,16.6522,-24.9
77.7583,16.6522,-25.4
77.775,16.6522,-25.4
77.7917,16.6522,-25
77.8083,16.6522,-24.1
77.825,16.6522,-22.8
77.8417,16.6522,-21.2
77.8583,16.6522,-19.6
77.875,16.6522,-18.1
77.8917,16.6522,-16.9
77.9083,16.6522,-16
77.925,16.6522,-15.6
77.9417,16.6522,-15.5
77.9583,16.6522,-15.7
77.975,16.6522,-16
77.9917,16.6522,-16.2
78.0083,16.6522,-16.2
78.025,16.6522,-15.9
78.0417,16.6522,-15.2
78.0583,16.6522,-14.3
78.075,16.6522,-13.2
78.0917,16.6522,-12
78.1083,16.6522,-10.8
78.125,16.6522,-9.9
78.1417,16.6522,-9.2
78.1583,16.6522,-8.8
78.175,16.6522,-8.7
78.1917,16.6522,-8.9
78.2083,16.6522,-9.4
78.225,16.6522,-10
78.2417,16.6522,-10.8
78.2583,16.6522,-11.6
78.275,16.6522,-12.6
78.2917,16.6522,-13.7
78.3083,16.6522,-14.8
77.1083,16.6363,-45.4
77.125,16.6363,-46.1
77.1417,16.6363,-46.8
77.1583,16.6363,-47.3
77.175,16.6363,-47.5
77.1917,16.6363,-47.4
77.2083,16.6363,-46.8
77.225,16.6363,-45.8
77.2417,16.6363,-44.5
77.2583,16.6363,-43
77.275,16.6363,-41.4
77.2917,16.6363,-39.9
77.3083,16.6363,-38.6
77.325,16.6363,-37.5
77.3417,16.6363,-36.7
77.3583,16.6363,-36.2
77.375,16.6363,-35.8
77.3917,16.6363,-35.6
77.4083,16.6363,-35.3
77.425,16.6363,-35
77.4417,16.6363,-34.6
77.4583,16.6363,-34.2
77.475,16.6363,-33.6
77.4917,16.6363,-33
77.5083,16.6363,-32.4
77.525,16.6363,-31.6
77.5417,16.6363,-30.8
77.5583,16.6363,-29.8
77.575,16.6363,-28.7
77.5917,16.6363,-27.6
77.6083,16.6363,-26.6
77.625,16.6363,-25.6
77.6417,16.6363,-24.9
77.6583,16.6363,-24.5
77.675,16.6363,-24.5
77.6917,16.6363,-24.7
77.7083,16.6363,-25.2
77.725,16.6363,-25.7
77.7417,16.6363,-26.2
77.7583,16.6363,-26.4
77.775,16.6363,-26.3
77.7917,16.6363,-25.8
77.8083,16.6363,-24.9
77.825,16.6363,-23.7
77.8417,16.6363,-22.3
77.8583,16.6363,-20.9
77.875,16.6363,-19.5
77.8917,16.6363,-18.4
77.9083,16.6363,-17.6
77.925,16.6363,-17.2
77.9417,16.6363,-17
77.9583,16.6363,-17
77.975,16.6363,-17
77.9917,16.6363,-17.1
78.0083,16.6363,-16.9
78.025,16.6363,-16.5
78.0417,16.6363,-15.9
78.0583,16.6363,-15
78.075,16.6363,-13.9
78.0917,16.6363,-12.8
78.1083,16.6363,-11.7
78.125,16.6363,-10.7
78.1417,16.6363,-9.9
78.1583,16.6363,-9.4
78.175,16.6363,-9.1
78.1917,16.6363,-9
78.2083,16.6363,-9.2
78.225,16.6363,-9.5
78.2417,16.6363,-10.1
78.2583,16.6363,-10.8
78.275,16.6363,-11.8
78.2917,16.6363,-12.9
78.3083,16.6363,-14.2
77.1083,16.6203,-45.1
77.125,16.6203,-45.7
77.1417,16.6203,-46.3
77.1583,16.6203,-46.7
77.175,16.6203,-47
77.1917,16.6203,-46.9
77.2083,16.6203,-46.6
77.225,16.6203,-45.8
77.2417,16.6203,-44.8
77.2583,16.6203,-43.6
77.275,16.6203,-42.2
77.2917,16.6203,-40.8
77.3083,16.6203,-39.6
77.325,16.6203,-38.5
77.3417,16.6203,-37.7
77.3583,16.6203,-37
77.375,16.6203,-36.5
77.3917,16.6203,-36.1
77.4083,16.6203,-35.7
77.425,16.6203,-35.3
77.4417,16.6203,-34.9
77.4583,16.6203,-34.4
77.475,16.6203,-33.8
77.4917,16.6203,-33.1
77.5083,16.6203,-32.4
77.525,16.6203,-31.6
77.5417,16.6203,-30.8
77.5583,16.6203,-29.9
77.575,16.6203,-29
77.5917,16.6203,-28.1
77.6083,16.6203,-27.3
77.625,16.6203,-26.7
77.6417,16.6203,-26.3
77.6583,16.6203,-26.1
77.675,16.6203,-26.1
77.6917,16.6203,-26.3
77.7083,16.6203,-26.7
77.725,16.6203,-27.1
77.7417,16.6203,-27.4
77.7583,16.6203,-27.5
77.775,16.6203,-27.3
77.7917,16.6203,-26.8
77.8083,16.6203,-25.9
77.825,16.6203,-24.9
77.8417,16.6203,-23.6
77.8583,16.6203,-22.4
77.875,16.6203,-21.2
77.8917,16.6203,-20.2
77.9083,16.6203,-19.4
77.925,16.6203,-18.8
77.9417,16.6203,-18.4
77.9583,16.6203,-18.2
77.975,16.6203,-18
77.9917,16.6203,-17.8
78.0083,16.6203,-17.5
78.025,16.6203,-17
78.0417,16.6203,-16.3
78.0583,16.6203,-15.4
78.075,16.6203,-14.5
78.0917,16.6203,-13.4
78.1083,16.6203,-12.4
78.125,16.6203,-11.5
78.1417,16.6203,-10.6
78.1583,16.6203,-10
78.175,16.6203,-9.6
78.1917,16.6203,-9.3
78.2083,16.6203,-9.3
78.225,16.6203,-9.5
78.2417,16.6203,-9.9
78.2583,16.6203,-10.6
78.275,16.6203,-11.5
78.2917,16.6203,-12.7
78.3083,16.6203,-14.1
77.1083,16.6043,-44.8
77.125,16.6043,-45.2
77.1417,16.6043,-45.7
77.1583,16.6043,-46
77.175,16.6043,-46.3
77.1917,16.6043,-46.3
77.2083,16.6043,-46.1
77.225,16.6043,-45.6
77.2417,16.6043,-44.9
77.2583,16.6043,-44
77.275,16.6043,-42.9
77.2917,16.6043,-41.8
77.3083,16.6043,-40.7
77.325,16.6043,-39.7
77.3417,16.6043,-38.8
77.3583,16.6043,-38
77.375,16.6043,-37.4
77.3917,16.6043,-36.8
77.4083,16.6043,-36.3
77.425,16.6043,-35.7
77.4417,16.6043,-35.1
77.4583,16.6043,-34.5
77.475,16.6043,-33.8
77.4917,16.6043,-33
77.5083,16.6043,-32.2
77.525,16.6043,-31.4
77.5417,16.6043,-30.6
77.5583,16.6043,-29.8
77.575,16.6043,-29.1
77.5917,16.6043,-28.4
77.6083,16.6043,-27.9
77.625,16.6043,-27.6
77.6417,16.6043,-27.4
77.6583,16.6043,-27.4
77.675,16.6043,-27.5
77.6917,16.6043,-27.8
77.7083,16.6043,-28.1
77.725,16.6043,-28.4
77.7417,16.6043,-28.5
77.7583,16.6043,-28.5
77.775,16.6043,-28.3
77.7917,16.6043,-27.8
77.8083,16.6043,-27.1
77.825,16.6043,-26.2
77.8417,16.6043,-25.2
77.8583,16.6043,-24.1
77.875,16.6043,-23.1
77.8917,16.6043,-22.1
77.9083,16.6043,-21.3
77.925,16.6043,-20.6
77.9417,16.6043,-20
77.9583,16.6043,-19.5
77.975,16.6043,-19
77.9917,16.6043,-18.5
78.0083,16.6043,-18
78.025,16.6043,-17.4
78.0417,16.6043,-16.6
78.0583,16.6043,-15.7
78.075,16.6043,-14.8
78.0917,16.6043,-13.8
78.1083,16.6043,-12.9
78.125,16.6043,-12
78.1417,16.6043,-11.2
78.1583,16.6043,-10.6
78.175,16.6043,-10.1
78.1917,16.6043,-9.8
78.2083,16.6043,-9.8
78.225,16.6043,-9.9
78.2417,16.6043,-10.3
78.2583,16.6043,-11
78.275,16.6043,-12
78.2917,16.6043,-13.2
78.3083,16.6043,-14.6
77.1083,16.5884,-44.5
77.125,16.5884,-44.8
77.1417,16.5884,-45.1
77.1583,16.5884,-45.3
77.175,16.5884,-45.5
77.1917,16.5884,-45.5
77.2083,16.5884,-45.5
77.225,16.5884,-45.2
77.2417,16.5884,-44.8
77.2583,16.5884,-44.2
77.275,16.5884,-43.4
77.2917,16.5884,-42.6
77.3083,16.5884,-41.7
77.325,16.5884,-40.8
77.3417,16.5884,-39.9
77.3583,16.5884,-39.2
77.375,16.5884,-38.4
77.3917,16.5884,-37.7
77.4083,16.5884,-37
77.425,16.5884,-36.3
77.4417,16.5884,-35.5
77.4583,16.5884,-34.7
77.475,16.5884,-33.8
77.4917,16.5884,-33
77.5083,16.5884,-32.1
77.525,16.5884,-31.2
77.5417,16.5884,-30.4
77.5583,16.5884,-29.7
77.575,16.5884,-29.2
77.5917,16.5884,-28.8
77.6083,16.5884,-28.5
77.625,16.5884,-28.4
77.6417,16.5884,-28.4
77.6583,16.5884,-28.5
77.675,16.5884,-28.8
77.6917,16.5884,-29
77.7083,16.5884,-29.3
77.725,16.5884,-29.5
77.7417,16.5884,-29.6
77.7583,16.5884,-29.5
77.775,16.5884,-29.3
77.7917,16.5884,-28.9
77.8083,16.5884,-28.3
77.825,16.5884,-27.7
77.8417,16.5884,-26.9
77.8583,16.5884,-26
77.875,16.5884,-25.1
77.8917,16.5884,-24.2
77.9083,16.5884,-23.4
77.925,16.5884,-22.5
77.9417,16.5884,-21.7
77.9583,16.5884,-20.9
77.975,16.5884,-20.1
77.9917,16.5884,-19.3
78.0083,16.5884,-18.6
78.025,16.5884,-17.7
78.0417,16.5884,-16.8
78.0583,16.5884,-15.9
78.075,16.5884,-15
78.0917,16.5884,-14
78.1083,16.5884,-13.1
78.125,16.5884,-12.3
78.1417,16.5884,-11.6
78.1583,16.5884,-11
78.175,16.5884,-10.7
78.1917,16.5884,-10.5
78.2083,16.5884,-10.5
78.225,16.5884,-10.8
78.2417,16.5884,-11.3
78.2583,16.5884,-12.1
78.275,16.5884,-13
78.2917,16.5884,-14.2
78.3083,16.5884,-15.6
77.1083,16.5724,-44.3
77.125,16.5724,-44.4
77.1417,16.5724,-44.5
77.1583,16.5724,-44.6
77.175,16.5724,-44.7
77.1917,16.5724,-44.8
77.2083,16.5724,-44.9
77.225,16.5724,-44.8
77.2417,16.5724,-44.6
77.2583,16.5724,-44.3
77.275,16.5724,-43.8
77.2917,16.5724,-43.2
77.3083,16.5724,-42.6
77.325,16.5724,-41.8
77.3417,16.5724,-41
77.3583,16.5724,-40.3
77.375,16.5724,-39.5
77.3917,16.5724,-38.7
77.4083,16.5724,-37.9
77.425,16.5724,-37
77.4417,16.5724,-36.1
77.4583,16.5724,-35.2
77.475,16.5724,-34.2
77.4917,16.5724,-33.2
77.5083,16.5724,-32.2
77.525,16.5724,-31.4
77.5417,16.5724,-30.6
77.5583,16.5724,-30
77.575,16.5724,-29.5
77.5917,16.5724,-29.3
77.6083,16.5724,-29.2
77.625,16.5724,-29.2
77.6417,16.5724,-29.4
77.6583,16.5724,-29.7
77.675,16.5724,-29.9
77.6917,16.5724,-30.2
77.7083,16.5724,-30.3
77.725,16.5724,-30.4
77.7417,16.5724,-30.5
77.7583,16.5724,-30.4
77.775,16.5724,-30.2
77.7917,16.5724,-29.9
77.8083,16.5724,-29.6
77.825,16.5724,-29.1
77.8417,16.5724,-28.6
77.8583,16.5724,-27.9
77.875,16.5724,-27.2
77.8917,16.5724,-26.3
77.9083,16.5724,-25.4
77.925,16.5724,-24.4
77.9417,16.5724,-23.4
77.9583,16.5724,-22.3
77.975,16.5724,-21.3
77.9917,16.5724,-20.2
78.0083,16.5724,-19.2
78.025,16.5724,-18.1
78.0417,16.5724,-17.1
78.0583,16.5724,-16.1
78.075,16.5724,-15
78.0917,16.5724,-14
78.1083,16.5724,-13.1
78.125,16.5724,-12.3
78.1417,16.5724,-11.7
78.1583,16.5724,-11.3
78.175,16.5724,-11.1
78.1917,16.5724,-11.1
78.2083,16.5724,-11.4
78.225,16.5724,-11.9
78.2417,16.5724,-12.5
78.2583,16.5724,-13.4
78.275,16.5724,-14.4
78.2917,16.5724,-15.6
78.3083,16.5724,-16.8
77.1083,16.5564,-44.1
77.125,16.5564,-44.1
77.1417,16.5564,-44.1
77.1583,16.5564,-44.1
77.175,16.5564,-44.1
77.1917,16.5564,-44.2
77.2083,16.5564,-44.4
77.225,16.5564,-44.4
77.2417,16.5564,-44.4
77.2583,16.5564,-44.3
77.275,16.5564,-44.1
77.2917,16.5564,-43.7
77.3083,16.5564,-43.2
77.325,16.5564,-42.6
77.3417,16.5564,-42
77.3583,16.5564,-41.3
