Latitude,Longitude,Gravity_anomaly
79.1417,16.2366,-56.6
79.1583,16.2366,-57.3
79.175,16.2366,-57.5
79.1917,16.2366,-57.2
79.2083,16.2366,-56.6
79.225,16.2366,-55.8
79.2417,16.2366,-55
79.2583,16.2366,-54.1
79.275,16.2366,-53.4
79.2917,16.2366,-52.7
79.3083,16.2366,-52
79.325,16.2366,-51.4
79.3417,16.2366,-50.7
79.3583,16.2366,-50.1
79.375,16.2366,-49.4
79.3917,16.2366,-48.9
79.4083,16.2366,-48.5
79.425,16.2366,-48.5
79.4417,16.2366,-48.8
79.4583,16.2366,-49.5
79.475,16.2366,-50.4
79.4917,16.2366,-51.6
79.5083,16.2366,-52.8
79.525,16.2366,-53.8
79.5417,16.2366,-54.5
79.5583,16.2366,-54.7
79.575,16.2366,-54.3
79.5917,16.2366,-53.6
79.6083,16.2366,-52.5
79.625,16.2366,-51.3
79.6417,16.2366,-50.3
79.6583,16.2366,-49.6
79.675,16.2366,-49.4
79.6917,16.2366,-49.7
79.7083,16.2366,-50.6
79.725,16.2366,-51.8
79.7417,16.2366,-53.3
79.7583,16.2366,-54.6
79.775,16.2366,-55.8
79.7917,16.2366,-56.6
79.8083,16.2366,-56.9
79.825,16.2366,-56.9
79.8417,16.2366,-56.5
79.8583,16.2366,-55.8
79.875,16.2366,-54.9
79.8917,16.2366,-53.9
79.9083,16.2366,-52.8
79.925,16.2366,-51.5
79.9417,16.2366,-49.9
79.9583,16.2366,-48.2
79.975,16.2366,-46.3
79.9917,16.2366,-44.2
80.0083,16.2366,-42.2
77.2083,16.2206,-33.8
77.225,16.2206,-33.7
77.2417,16.2206,-33.8
77.2583,16.2206,-34
77.275,16.2206,-34.2
77.2917,16.2206,-34.5
77.3083,16.2206,-34.7
77.325,16.2206,-34.8
77.3417,16.2206,-34.8
77.3583,16.2206,-34.7
77.375,16.2206,-34.7
77.3917,16.2206,-34.7
77.4083,16.2206,-34.9
77.425,16.2206,-35.3
77.4417,16.2206,-35.8
77.4583,16.2206,-36.3
77.475,16.2206,-36.8
77.4917,16.2206,-37.1
77.5083,16.2206,-37
77.525,16.2206,-36.6
77.5417,16.2206,-35.9
77.5583,16.2206,-35.2
77.575,16.2206,-34.4
77.5917,16.2206,-33.9
77.6083,16.2206,-33.8
77.625,16.2206,-34.1
77.6417,16.2206,-34.9
77.6583,16.2206,-35.9
77.675,16.2206,-37.1
77.6917,16.2206,-38.2
77.7083,16.2206,-39.3
77.725,16.2206,-40.2
77.7417,16.2206,-41
77.7583,16.2206,-41.7
77.775,16.2206,-42.4
77.7917,16.2206,-43.2
77.8083,16.2206,-44.2
77.825,16.2206,-45.2
77.8417,16.2206,-46.3
77.8583,16.2206,-47.2
77.875,16.2206,-47.9
77.8917,16.2206,-48.3
77.9083,16.2206,-48.4
77.925,16.2206,-48.2
77.9417,16.2206,-47.8
77.9583,16.2206,-47.4
77.975,16.2206,-46.9
77.9917,16.2206,-46.5
78.0083,16.2206,-46.1
78.025,16.2206,-45.6
78.0417,16.2206,-44.9
78.0583,16.2206,-44.1
78.075,16.2206,-43
78.0917,16.2206,-41.9
78.1083,16.2206,-40.7
78.125,16.2206,-39.7
78.1417,16.2206,-39
78.1583,16.2206,-38.6
78.175,16.2206,-38.6
78.1917,16.2206,-38.7
78.2083,16.2206,-38.9
78.225,16.2206,-39
78.2417,16.2206,-38.9
78.2583,16.2206,-38.5
78.275,16.2206,-37.8
78.2917,16.2206,-37.1
78.3083,16.2206,-36.5
78.325,16.2206,-36.1
78.3417,16.2206,-36
78.3583,16.2206,-36.3
78.375,16.2206,-36.8
78.3917,16.2206,-37.4
78.4083,16.2206,-37.8
78.425,16.2206,-37.7
78.4417,16.2206,-37.1
78.4583,16.2206,-35.8
78.475,16.2206,-33.8
78.4917,16.2206,-31.3
78.5083,16.2206,-28.3
78.525,16.2206,-25.1
78.5417,16.2206,-21.7
78.5583,16.2206,-18.3
78.575,16.2206,-14.8
78.5917,16.2206,-11.5
78.6083,16.2206,-8.1
78.625,16.2206,-4.8
78.6417,16.2206,-1.7
78.6583,16.2206,1
78.675,16.2206,3.4
78.6917,16.2206,5
78.7083,16.2206,6
78.725,16.2206,6.1
78.7417,16.2206,5.4
78.7583,16.2206,4.1
78.775,16.2206,2.1
78.7917,16.2206,-0.1
78.8083,16.2206,-2.6
78.825,16.2206,-5.2
78.8417,16.2206,-7.7
78.8583,16.2206,-10.1
78.875,16.2206,-12.5
78.8917,16.2206,-14.8
78.9083,16.2206,-17.1
78.925,16.2206,-19.4
78.9417,16.2206,-21.9
78.9583,16.2206,-24.4
78.975,16.2206,-27.2
78.9917,16.2206,-30.1
79.0083,16.2206,-33.2
79.025,16.2206,-36.5
79.0417,16.2206,-39.8
79.0583,16.2206,-43.1
79.075,16.2206,-46.2
79.0917,16.2206,-49
79.1083,16.2206,-51.5
79.125,16.2206,-53.4
79.1417,16.2206,-54.7
79.1583,16.2206,-55.4
79.175,16.2206,-55.6
